,children,age,income,port_modem,tablet,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_g_b_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,item1,item2,item3,item4,item5,item6,item7,item8,churn,marital_married,marital_never_married,marital_separated,marital_widowed,area_suburban,area_urban,gender_male,gender_nonbinary,contract_one_year,contract_two_year,internet_service_fiber_optic,internet_service_none,payment_method_credit_card_automatic,payment_method_electronic_check,payment_method_mailed_check
8995,5,82,33144.92,True,False,True,False,False,False,True,False,True,True,False,54.30563,220.1323,5083.752685,11.41366,14,2,0,True,5,4,4,3,6,4,3,1,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
8996,4,74,13596.02,True,False,True,True,False,False,True,True,False,True,False,48.85809,184.9797,4777.954889,15.30646,10,1,0,False,2,1,3,3,6,2,2,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8997,0,83,33855.49,True,False,True,False,True,True,True,True,True,False,False,71.76656,187.4847,6269.314301,14.2471,12,0,0,False,6,5,7,4,3,5,6,5,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
8998,0,38,9800.21,True,True,True,True,False,False,False,True,False,False,True,71.65648,137.4698,6396.071626,8.262437,11,1,0,False,2,2,3,5,3,3,4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
8999,1,69,50817.75,False,False,True,False,True,True,False,False,True,False,True,64.61898,129.9763,5623.819353,11.02449,10,1,1,False,4,3,4,4,5,3,2,2,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False
9000,1,76,27917.73,False,False,True,True,False,False,True,False,False,False,True,69.35043,157.4836,5780.643396,10.5117,7,1,0,False,4,4,3,4,2,5,4,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
9001,1,71,31172.22,False,False,True,True,True,False,False,False,True,True,False,69.91998,242.6326,6291.039364,11.31757,12,1,0,False,4,5,5,5,1,4,4,6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
9002,3,32,19761.06,False,True,False,True,True,True,True,False,True,True,True,62.13371,277.6513,6021.620867,8.625483,9,0,1,False,4,4,3,2,5,2,3,4,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
9003,4,66,107207.5,True,False,False,False,False,False,True,False,True,True,True,59.6293,187.656,5541.635777,12.18807,13,1,0,False,2,3,3,3,4,5,3,4,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
9004,1,82,16776.51,False,True,True,False,False,False,False,True,True,True,True,70.86194,187.6422,6236.37892,10.40646,12,0,0,False,4,4,4,2,4,3,2,5,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
9005,0,43,25113.66,False,True,True,False,False,True,True,False,False,False,True,67.11209,127.4738,6110.183,13.76494,13,0,0,False,5,5,4,2,5,4,4,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
9006,4,45,17231.33,True,False,True,True,False,True,False,False,True,False,False,58.23259,192.4404,5315.375131,8.967487,11,2,1,False,5,4,4,4,4,5,4,4,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False
9007,0,74,68152.47,False,False,True,False,False,False,True,False,True,True,False,52.76138,187.656,4782.472018,10.4889,14,1,0,False,3,3,3,3,4,4,4,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
9008,6,41,38482.34,True,False,True,False,False,False,True,True,False,False,True,68.86595,117.4872,6437.775218,4.315261,13,0,1,False,5,5,6,2,5,4,3,4,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
9009,0,21,41556.64,False,False,True,True,False,True,False,False,False,False,True,68.99606,167.4564,5992.278257,9.351682,10,1,0,True,2,2,3,3,2,4,4,3,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
9010,1,68,92083.74,False,True,True,False,False,True,False,False,False,True,False,62.42321,169.9378,5335.845074,9.295219,10,0,0,False,4,4,3,4,3,4,5,2,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
9011,7,27,20750.19,True,False,True,False,False,False,False,True,True,True,True,46.23456,220.1185,4583.497674,8.547312,15,1,1,False,5,4,4,3,3,2,3,4,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
9012,0,60,84440.47,False,False,True,False,True,True,False,True,True,False,False,57.44563,154.9618,5452.591282,10.79467,13,2,0,False,3,5,4,5,3,5,5,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
9013,1,53,16316.98,False,False,True,True,False,True,False,True,True,True,True,68.7816,255.1198,6693.382735,11.15522,10,1,0,False,4,3,3,1,4,4,3,3,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
9014,1,55,6528.84,False,False,True,False,False,True,False,False,True,False,True,57.04882,159.9349,5021.288642,7.501988,10,0,0,False,3,2,2,5,4,4,4,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9015,1,51,59570.42,False,False,True,True,False,True,True,False,True,True,False,64.1745,275.1336,5989.772755,10.09755,10,0,0,False,3,4,4,1,6,3,2,3,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
9016,2,61,26364.52,True,False,True,False,True,True,False,True,False,True,False,62.86571,164.9647,5918.858621,4.838589,12,4,0,False,3,4,3,4,3,3,6,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9017,2,53,36126.72,True,False,True,True,True,False,False,False,False,False,True,67.84553,115.0021,5753.585929,12.73968,18,1,0,False,4,5,4,5,4,4,2,4,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
9018,0,51,95509.68,False,False,True,False,False,False,False,False,True,False,True,64.49231,117.4392,5885.972229,6.652008,12,1,0,False,4,4,4,5,2,4,3,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9019,4,37,67068.72,True,False,False,False,False,False,False,True,False,True,True,62.70815,127.475,5463.517233,11.52123,18,1,0,False,5,4,3,4,5,2,2,4,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
9020,1,63,77486.12,True,False,True,False,False,False,True,False,False,True,True,65.31625,127.4887,5662.729675,11.76289,16,0,0,False,4,5,5,4,3,4,3,5,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False
9021,0,44,32495.96,False,False,True,False,True,False,True,True,True,False,True,70.49442,144.9889,6565.394972,12.69031,8,1,1,False,3,3,4,3,3,4,4,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
9022,6,63,79243.91,False,False,True,False,False,True,True,False,False,False,True,44.46693,147.4738,4042.614652,13.72414,11,0,0,True,5,5,6,5,2,5,4,4,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
9023,1,54,9384.69,True,False,True,False,False,True,False,False,True,True,False,48.84821,210.1051,5027.584509,12.75083,17,0,0,False,3,2,2,4,2,4,4,2,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
9024,0,76,45316.27,False,False,True,True,True,True,False,False,False,True,False,68.49174,184.961,6419.007711,11.80588,16,0,0,False,3,4,4,3,4,4,4,3,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
9025,3,64,41097.52,True,False,True,False,False,False,True,True,True,True,True,70.40902,232.6415,6404.998855,12.91854,15,5,0,False,2,2,3,5,2,4,3,3,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
9026,0,70,12458.49,False,False,True,False,True,False,True,False,True,True,False,59.48026,202.65,5881.867947,16.19881,13,0,0,True,3,4,3,3,3,3,5,2,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
9027,2,41,37875.94,False,True,True,False,False,False,False,False,False,True,True,69.39129,114.9658,5932.111783,10.64504,12,1,0,False,3,3,4,2,5,3,2,2,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
9028,0,58,4660.45,False,False,True,False,True,False,True,True,False,True,False,42.59461,174.9919,3866.102336,7.757951,14,0,2,False,5,5,4,4,4,4,5,4,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
9029,3,55,11628.95,True,False,True,True,False,False,False,False,True,False,True,57.07243,149.9447,5429.192903,9.225774,14,2,0,False,2,3,3,4,3,3,3,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
9030,0,31,9193.97,True,False,True,False,False,False,False,False,False,False,True,52.37668,112.4551,4349.508246,14.61358,12,0,1,False,4,3,2,2,5,2,2,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
9031,10,44,17438.83,False,False,True,True,False,False,False,False,False,True,False,64.60077,147.4713,5847.97974,5.597195,13,0,0,True,4,4,4,3,2,4,3,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
9032,1,78,160216.1,True,False,True,False,True,False,False,True,False,True,False,61.97321,162.4689,5251.722647,9.550874,15,1,0,False,3,4,3,5,2,5,4,5,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
9033,9,86,25972.02,True,False,True,True,True,True,False,False,True,False,True,68.05839,194.9581,6215.18264,10.1937,10,1,1,False,4,4,4,3,4,4,5,4,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
9034,2,50,7977.67,False,False,True,True,False,False,False,True,False,True,False,49.45192,159.9805,4427.375175,12.63277,10,3,1,False,3,4,4,5,3,4,3,4,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
9035,2,88,11116.97,True,False,True,True,False,True,True,True,True,False,True,65.90788,184.9963,5831.190256,11.06487,15,1,0,True,4,4,4,3,4,3,4,3,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False
9036,4,53,11738.87,True,False,False,False,False,False,False,False,True,True,True,68.22677,187.6094,6570.010431,13.82399,8,1,0,False,4,4,4,2,3,3,5,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
9037,0,67,27422.23,True,False,False,True,True,False,False,False,False,False,False,38.14529,147.4783,3294.82859,10.46708,9,1,0,False,4,3,3,2,3,4,4,4,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
9038,1,67,31959.4,True,False,True,True,False,False,False,False,False,True,False,63.03296,179.9476,5449.331954,11.8759,15,2,1,True,2,3,3,5,2,4,4,3,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
9039,10,26,11659.0,False,False,True,False,False,False,False,True,False,False,False,56.56173,104.9643,5434.480078,11.6119,11,3,0,True,3,3,3,3,4,2,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9040,2,80,67034.95,False,False,True,True,True,True,False,True,True,True,False,70.39578,277.6375,6429.615341,8.593063,12,1,1,False,4,5,5,2,4,2,3,4,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
9041,3,58,16271.47,False,True,True,False,False,False,False,False,False,False,True,68.75872,112.4551,5695.648337,8.690721,12,0,2,False,3,4,4,3,4,3,3,3,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
9042,3,29,95064.28,True,False,True,True,True,True,False,True,True,True,True,70.49752,257.6375,7096.494932,9.867609,16,1,1,False,3,3,4,3,4,3,4,4,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
9043,1,19,16283.13,True,False,True,True,False,True,True,False,True,False,True,60.98712,184.9634,5985.552522,8.037899,12,2,0,False,3,3,3,3,3,3,2,4,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
9044,1,34,48598.8,True,False,True,False,False,True,True,False,False,True,False,46.07603,149.9845,4275.297726,8.263521,5,1,0,False,3,3,4,3,5,2,4,2,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
9045,0,81,81288.92,False,False,False,False,False,False,False,False,False,True,True,71.45681,147.4421,5908.641632,8.050811,16,3,0,False,2,2,3,3,5,2,3,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
9046,5,65,119017.8,True,True,True,False,False,False,False,True,False,True,True,58.45672,139.9512,5467.641304,5.256307,12,1,1,False,3,1,4,3,3,4,4,2,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
9047,1,73,15679.34,False,True,True,False,False,False,False,True,True,True,True,47.27475,200.1185,4746.697941,8.840278,8,2,0,False,4,4,4,4,2,3,4,6,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
9048,4,75,39403.71,True,True,True,True,True,False,True,True,False,True,False,67.57013,207.4974,6051.894924,8.594974,9,1,0,False,5,6,4,1,4,4,2,3,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
9049,2,67,9724.88,False,True,True,False,False,False,True,True,True,False,False,63.00932,142.4713,5910.092809,13.38666,12,1,1,True,3,4,4,3,4,4,4,5,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
9050,1,29,36088.07,True,False,True,False,True,False,True,False,False,False,True,62.71074,95.01949,5476.236191,8.729941,13,0,0,False,3,3,4,3,5,1,3,3,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
9051,1,56,53714.51,False,True,True,True,False,True,False,True,False,True,False,68.59815,214.9525,5957.424012,8.396286,12,1,0,False,4,5,4,3,5,4,6,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
9052,3,73,60461.6,False,False,True,True,False,False,True,True,False,False,True,45.82729,137.5165,3928.936853,10.88242,13,0,0,True,4,5,4,4,2,5,5,4,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
9053,2,46,6047.31,False,False,True,True,True,True,False,False,False,True,True,64.99061,204.961,5878.566682,5.920795,11,1,0,False,1,1,1,4,3,1,1,3,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True
9054,0,38,21939.65,True,False,True,True,False,True,False,True,True,True,True,66.42219,242.6435,6104.958036,12.72643,8,2,0,False,4,3,2,3,2,3,3,4,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
9055,2,77,18143.49,False,True,True,True,False,False,False,False,False,True,True,69.44118,179.9476,5972.406287,8.67513,13,1,0,False,3,2,3,4,2,4,4,4,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
9056,0,23,34414.35,True,False,True,False,False,True,False,False,False,False,True,55.7768,114.9509,5244.106579,13.96183,10,0,0,False,1,3,3,4,4,3,4,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
9057,1,79,82450.93,False,False,True,True,False,True,True,False,False,False,True,59.83107,179.9794,5084.802228,17.44896,17,0,0,False,3,4,4,5,3,4,3,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
9058,1,68,14475.95,False,False,True,False,False,True,True,False,False,False,True,41.18372,114.9976,3603.27849,15.76032,13,1,0,False,3,3,3,5,2,3,3,3,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False
9059,3,41,46184.74,True,False,True,True,True,False,False,False,False,False,False,61.85639,147.4783,5332.977438,15.47722,13,0,0,False,3,2,3,3,4,2,3,1,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
9060,3,43,48836.24,True,True,True,True,False,False,False,True,True,True,True,63.13788,252.624,5864.873198,14.15469,14,2,1,False,4,4,3,3,4,2,3,4,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
9061,3,66,19200.57,False,False,True,True,False,False,False,False,True,False,False,56.50636,149.9447,5346.745829,8.027062,7,2,1,False,5,4,4,4,3,6,6,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9062,0,28,96575.06,True,False,True,False,True,False,False,False,True,True,True,66.15184,177.6508,6067.585868,7.469608,11,1,1,False,4,3,3,3,4,3,2,3,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False
9063,8,23,62886.29,False,False,True,False,True,False,False,True,True,True,False,60.8833,222.6362,5902.886646,6.87197,19,1,0,False,2,3,3,4,2,3,3,3,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True
9064,1,32,14842.19,False,True,True,False,True,True,False,True,True,True,False,62.23915,212.6557,5815.917509,10.78213,12,2,0,False,4,5,4,5,4,3,4,4,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
9065,3,46,34315.35,True,True,True,True,False,True,True,False,True,False,True,63.59084,184.9634,6171.94132,13.07377,15,2,0,False,5,4,6,3,2,6,6,5,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
9066,8,87,80447.93,True,False,False,True,False,False,True,True,False,False,False,65.33881,169.9928,5717.977095,10.38714,17,2,0,True,3,3,3,3,3,5,3,4,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False
9067,0,67,17871.59,True,True,True,False,False,False,True,True,True,True,False,60.3736,212.6415,5894.022001,11.44228,13,1,0,True,4,4,3,1,6,2,1,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
9068,1,24,21409.9,False,True,False,True,False,False,True,False,True,True,True,51.7077,252.6378,4962.803058,7.793657,12,1,0,False,4,4,3,5,3,5,4,3,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
9069,0,33,42921.65,True,True,True,True,False,False,True,False,True,True,False,66.00877,252.6378,6121.363135,10.46363,13,0,0,False,3,3,3,7,1,4,3,4,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
9070,1,79,40909.6,True,True,True,False,True,True,False,False,False,False,False,71.58237,117.4686,6379.279332,13.03666,14,2,0,False,7,6,7,2,6,4,3,5,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
9071,3,63,53755.23,False,False,True,False,True,False,True,False,False,False,True,59.9737,107.4958,5615.5589,12.0758,9,1,0,False,1,1,3,4,2,4,4,4,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
9072,4,73,71134.21,False,False,True,False,False,False,True,False,False,False,False,71.89152,124.9781,6101.379973,9.067273,18,0,0,True,3,3,2,4,4,4,3,3,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
9073,1,21,12829.0,True,False,True,False,False,False,False,False,False,True,True,57.65657,147.4421,5087.668651,10.82034,12,2,0,False,4,5,4,4,4,4,4,5,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False
9074,1,43,38819.31,False,False,True,False,False,False,True,False,True,False,False,61.64558,149.9621,5381.382441,11.6564,12,1,0,False,4,4,3,5,3,4,4,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
9075,1,44,22428.29,False,True,True,False,False,True,False,True,True,True,True,67.88936,222.6143,6624.884891,7.926134,16,2,0,False,5,3,5,4,4,3,3,4,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
9076,0,48,15189.38,True,False,True,False,False,True,False,False,True,False,True,65.26684,159.9349,5686.820908,9.340315,3,1,0,False,4,4,3,4,4,3,3,2,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
9077,4,42,142119.3,True,True,True,False,False,False,False,True,True,False,False,64.71742,149.9483,5694.946384,10.64974,12,1,0,False,6,5,5,2,5,4,4,4,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False
9078,2,31,32306.62,True,False,True,True,False,True,False,True,False,False,True,60.50225,179.9656,5329.419417,11.34692,13,0,0,False,2,3,3,4,4,3,4,3,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True
9079,1,21,20838.47,False,False,True,False,True,False,True,False,False,True,True,49.7983,130.0064,4604.128041,13.30768,19,1,0,False,4,4,5,4,4,3,4,4,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
9080,1,56,71507.95,False,False,True,False,False,True,False,True,True,False,True,62.84987,172.4441,5450.604196,9.477588,20,3,1,False,2,3,2,4,2,6,4,4,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
9081,2,68,31935.71,False,False,True,False,False,True,False,False,True,False,False,62.87394,159.9349,5486.748112,8.847661,18,1,0,False,4,4,4,3,5,3,3,4,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
9082,3,20,43073.14,True,False,True,False,True,False,True,False,True,False,True,61.27781,120.0035,5610.48353,7.045836,12,2,0,False,3,4,4,2,6,3,4,5,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True
9083,0,19,27756.42,True,False,True,False,False,False,False,True,False,False,False,70.00904,124.9643,5837.932606,9.965984,15,1,0,False,4,4,5,5,4,5,4,5,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
9084,0,27,73006.35,False,True,True,True,False,True,True,True,True,False,False,57.94447,184.9963,5317.113285,3.916862,10,1,0,False,5,4,4,4,4,5,4,4,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
9085,1,53,12457.84,False,True,True,False,True,False,True,False,True,True,True,64.71389,190.1737,5936.67376,17.14776,18,1,0,False,2,3,3,5,2,4,4,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
9086,1,58,24495.84,True,False,False,False,False,True,False,False,True,True,True,64.59202,230.1051,5890.989702,8.867727,14,1,0,False,5,5,4,2,3,4,5,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
9087,2,58,62969.23,False,False,True,False,True,False,False,True,True,True,True,58.18133,190.1599,5334.978423,5.74758,10,1,1,False,3,2,4,3,4,2,2,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
9088,7,21,79611.89,True,False,True,True,False,False,True,True,False,True,True,71.18005,184.9797,6955.375666,12.68993,11,0,0,False,4,4,5,3,1,6,5,5,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
9089,0,87,65916.74,False,False,True,False,False,False,True,True,False,False,False,60.96083,117.4872,5454.520916,6.818286,9,0,0,False,3,3,3,3,4,3,4,3,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False
9090,2,33,33253.04,True,False,True,True,True,False,True,True,True,False,True,62.45443,177.4945,6123.254522,10.21912,15,1,0,False,5,4,6,2,5,6,4,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9091,1,27,66840.39,False,False,True,True,True,True,True,False,True,False,True,62.23643,187.4811,6183.945709,11.76937,11,0,0,False,4,5,4,2,4,4,3,3,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
9092,1,18,69035.22,False,False,True,True,False,False,False,False,True,False,False,62.83227,137.4684,5594.44205,6.432641,11,2,0,False,2,3,4,3,4,3,4,2,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False
9093,1,30,36496.0,False,True,True,False,False,False,False,False,False,False,True,67.34697,112.4551,5610.20542,12.59274,14,0,0,False,5,4,4,5,4,4,4,3,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
9094,1,80,36648.54,True,True,True,True,False,True,True,False,False,True,True,66.82797,214.9663,5814.514903,15.22905,10,1,1,False,4,4,4,2,3,4,5,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
9095,3,49,46876.55,True,False,True,False,False,False,True,True,True,False,False,53.24081,142.4713,5152.428776,10.56812,13,1,0,False,3,3,2,3,5,3,3,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9096,4,76,28372.0,False,False,False,True,False,True,True,False,False,False,True,55.77968,179.9794,4937.315639,7.005782,15,2,0,False,4,3,4,4,5,3,4,4,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
9097,7,47,51223.48,True,True,True,True,False,False,False,True,True,True,True,64.74166,232.624,6519.801796,11.63648,17,1,0,False,3,4,3,3,4,4,3,4,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False
9098,6,31,48175.44,False,True,True,True,False,True,True,False,True,False,False,50.30932,172.4871,4858.775977,8.049492,15,2,0,False,2,4,2,3,5,1,2,3,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
9099,1,62,47939.14,False,False,True,True,False,False,True,True,False,True,True,70.87866,204.9797,6198.053982,8.316257,15,2,1,False,2,2,2,4,4,1,3,2,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
9100,4,59,42809.29,True,True,True,True,False,False,True,True,True,True,True,66.70866,245.147,6587.367938,11.07912,9,0,0,True,4,4,5,3,4,5,5,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
9101,1,62,13891.84,True,False,True,True,False,False,False,True,False,False,True,42.12085,157.4698,3514.589222,13.87881,13,1,1,False,3,3,5,4,3,3,4,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
9102,4,35,25648.63,True,False,False,False,False,True,False,False,False,False,False,60.30709,134.9509,5203.323815,11.36686,14,1,0,False,4,4,3,5,1,5,4,3,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
9103,2,89,11989.27,False,False,True,False,False,False,True,True,True,False,True,54.7709,142.4713,5115.87044,12.01067,8,2,0,False,2,3,2,4,4,2,1,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9104,3,28,7215.61,True,False,True,False,False,False,True,False,False,True,True,52.04568,139.965,5082.897328,13.68359,7,1,0,False,2,2,4,4,4,2,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
9105,1,25,23873.96,True,True,True,True,False,True,True,True,True,False,True,56.24334,184.9963,5168.014204,5.19746,12,0,0,False,2,3,3,4,3,4,4,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9106,6,23,58670.53,False,False,True,False,True,True,False,False,False,False,True,67.97714,117.4686,6503.687238,14.73392,12,1,1,False,3,3,3,2,5,3,2,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9107,3,19,86234.35,False,False,True,True,True,False,True,True,False,True,True,68.1959,207.4974,6173.702221,9.911478,11,1,1,False,2,3,3,3,3,3,3,4,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
9108,2,31,16226.86,False,True,True,True,True,False,False,False,True,True,False,66.03822,242.6326,6181.959795,6.853036,10,2,3,True,4,5,3,3,3,4,4,2,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
9109,0,33,94338.5,False,False,True,True,False,False,False,True,True,False,False,56.19141,149.9776,4974.663293,8.200976,14,1,1,True,5,5,4,4,4,6,4,3,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
9110,1,62,17059.86,True,True,True,True,True,True,True,False,True,False,False,55.44991,207.4811,5052.572623,10.60332,18,0,0,False,4,3,3,2,2,3,4,5,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
9111,8,55,51059.78,False,False,True,False,False,False,False,False,True,False,False,52.3927,137.4392,4761.278588,9.143203,17,1,0,False,5,5,5,3,4,5,3,4,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False
9112,8,29,20516.44,True,False,True,True,False,False,False,False,False,True,True,67.82028,159.9476,6595.169591,11.78286,15,0,0,False,5,4,4,1,5,4,3,5,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False
9113,3,87,62916.19,False,False,True,False,True,False,True,True,True,False,True,71.86794,144.9889,6629.310323,12.29903,15,3,1,False,4,4,4,3,5,3,3,4,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
9114,0,62,52994.02,False,False,True,True,False,True,True,True,False,False,False,48.22395,192.4885,4163.015502,5.186747,13,0,1,False,3,3,2,3,4,3,5,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
9115,0,28,27202.17,False,False,True,False,True,True,False,False,False,False,True,57.2702,137.4686,4929.50237,7.441818,12,2,2,False,2,2,2,2,3,2,3,3,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
9116,5,75,9875.52,False,False,True,False,False,False,False,False,True,True,True,62.39405,207.6094,5684.304563,11.23249,14,2,1,False,3,1,3,5,3,2,3,3,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
9117,0,60,21294.13,True,True,True,False,True,False,True,True,True,False,True,46.12627,164.9889,4149.822715,8.357857,16,1,0,False,3,2,3,3,4,3,3,3,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
