Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,const
11816,1,77,38413.81,10.85134,9,3,2,True,False,True,True,False,True,False,False,False,False,True,False,67.55257,129.9598,6121.333453,5,5,4,5,4,4,2,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
2705,4,37,14638.17,9.713763237,13,2,0,False,True,False,True,True,False,False,True,False,False,True,True,2.497790261,172.470522,1178.564131,4,3,3,2,4,3,4,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
20766,2,86,37466.03,10.19121,15,2,0,False,False,False,True,True,True,False,False,True,True,True,False,5.8078,255.1417,1023.75368,2,2,2,4,2,4,3,2,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,1
1118,2,61,41983.7,10.085,14,1,0,False,False,False,True,True,False,True,True,False,True,True,False,64.51973,275.1336,6016.058199,2,1,2,3,5,1,1,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
331,5,54,75034.41,11.03721,17,3,0,False,True,False,True,False,True,True,False,False,True,False,True,57.28247,129.9763,5194.999763,2,1,1,4,4,2,1,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,1
415,0,89,77269.05,10.72707391,9,0,1,True,True,False,True,False,False,False,False,True,True,False,True,12.43358232,149.948316,1086.632821,3,5,3,2,5,2,3,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
44455,3,67,10516.36,10.82715,9,1,1,False,True,False,True,True,False,True,True,False,False,True,True,4.969544,194.9663,1345.940597,5,4,4,4,4,4,5,5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
882,1,84,11957.82,9.818276662,10,0,0,False,False,False,True,True,False,False,True,False,False,False,False,3.956375328,137.483594,891.9472856,5,6,4,5,2,5,4,6,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,1
3275,0,45,16895.6,7.618887,11,2,0,False,True,True,True,True,False,False,True,False,False,True,True,10.49269,172.4705,1601.994832,4,4,2,4,3,5,3,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
25723,0,64,10440.87,6.855385,17,3,0,False,False,True,True,False,False,False,False,False,False,True,True,11.75027,127.4421,1485.647596,4,3,4,3,4,3,3,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
949,1,44,18832.51,14.32986,10,2,1,False,False,False,True,False,False,True,True,False,False,False,False,60.28236,147.4738,5246.867359,4,5,4,4,4,4,5,5,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,1
377,1,63,120650.1,7.709723,8,1,0,False,True,False,True,True,True,True,False,True,False,True,True,49.50734,217.4702,4445.416771,4,5,4,3,3,4,5,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
14676,2,36,11450.5,15.35378,9,1,0,False,False,False,True,True,False,False,False,False,True,False,False,52.5986,149.9447,5141.180261,3,3,2,3,3,3,3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1
9489,3,26,41037.45,8.003539,11,0,0,False,True,False,True,False,False,False,False,False,True,True,False,19.98033,207.6094,2261.0457,2,2,1,6,2,4,4,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1
2863,6,83,24940.42,14.0011,12,0,0,False,False,False,True,True,False,True,True,True,False,True,True,7.232429,207.4754,1575.575608,3,3,3,3,4,4,4,3,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,1
16845,1,41,12005.02,7.580987,13,0,0,False,True,False,True,False,False,False,True,False,False,True,True,13.49323,127.4887,1406.307337,3,3,4,5,4,4,4,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1
9899,0,44,31656.24,11.49427,11,1,1,False,False,False,True,True,False,False,False,False,True,True,False,38.25714,220.1149,4139.737424,2,2,2,4,3,4,3,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
182,5,26,67620.64,9.925225,14,2,0,False,True,False,True,False,False,False,False,True,False,False,True,9.712168,92.48802,1028.310241,2,3,2,5,3,3,3,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1
32204,0,53,15397.08,9.942912,11,1,0,False,False,True,True,False,True,False,False,True,True,False,True,55.9975,119.9897,4849.400123,2,3,3,4,3,3,2,4,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,1
25576,4,21,15609.05,8.913898759,12,4,0,False,True,False,True,False,False,False,False,False,True,True,True,3.76663012,187.609354,1393.202392,4,4,4,3,3,3,3,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
19582,4,82,39231.99,12.06831191,10,0,1,False,False,True,True,True,False,False,True,True,True,False,True,18.37317391,194.976769,1923.549943,6,4,5,5,2,5,5,4,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,1
657,1,60,17595.42,8.974128,12,0,0,False,True,False,True,False,False,False,True,False,True,True,False,64.91577,187.656,5902.115401,4,3,3,5,4,4,3,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,1
35270,1,30,20108.49,11.17686,18,1,0,False,True,False,True,True,True,False,False,False,False,False,True,46.98814,147.4783,4089.200279,5,4,5,3,3,4,4,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1
42116,1,55,9183.89,7.74027,13,0,1,False,False,False,True,True,True,False,False,True,True,False,False,69.40052,164.9715,6457.28774,3,3,2,3,3,3,4,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
10025,10,32,6958.83,7.524691972,11,0,0,True,False,False,True,False,False,True,True,False,False,True,False,28.79864005,182.460772,3143.245184,1,2,2,3,2,2,4,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,1
22744,0,43,32017.56,14.66079,10,1,0,False,False,False,False,True,False,False,False,True,True,False,True,4.454344,162.4538,1069.09373,4,4,4,3,3,2,3,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
110,0,34,29907.64,9.891516764,12,1,0,False,True,True,False,False,False,False,False,False,False,True,True,11.78880203,147.442069,1173.669727,3,3,4,2,4,3,2,4,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
7397,7,42,78971.09,9.525291,10,1,1,False,False,False,True,False,True,False,False,False,False,False,False,70.1758,94.97283,6558.341155,2,2,2,2,3,2,4,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,1
9236,4,41,14834.59,8.868239,8,1,1,False,True,False,True,False,True,True,True,True,True,True,False,4.646695,237.6549,1658.402714,3,3,2,4,3,4,2,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
553,1,27,11737.67,12.53943,12,2,0,False,False,False,True,False,True,False,True,False,True,True,False,17.7076,222.65,2217.378277,3,3,3,4,4,3,3,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,1
1079,3,37,22588.94,9.976525,13,1,0,False,False,False,True,False,True,True,True,False,False,False,False,57.22556,149.9915,5073.83646,3,3,3,3,4,3,3,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1
240,3,81,21599.91,10.12925966,13,2,0,False,False,False,True,True,False,False,True,False,False,True,True,8.209710913,159.994242,975.7615787,2,2,2,3,5,3,2,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1
1691,10,18,19351.19,7.845888,13,1,1,False,False,False,True,False,True,False,True,False,False,True,True,64.02771,142.4827,6388.161243,3,3,3,3,4,3,4,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
841,4,82,51673.68,9.183616,14,0,1,False,True,False,True,False,False,False,True,True,True,False,False,22.14611,162.4713,2113.691713,4,4,4,3,3,4,3,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1
2690,3,40,31780.88,7.779367,14,0,0,False,True,False,True,True,False,False,False,False,True,False,True,49.96921,169.9447,4529.909678,3,4,2,3,2,4,4,4,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1
62430,3,81,92447.71,15.12148226,12,0,0,False,False,False,True,True,True,True,False,False,False,False,True,1.416592892,149.974105,757.0097075,4,4,4,3,3,3,3,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
4101,4,44,64963.05,8.54284,12,1,0,False,True,False,True,False,False,True,False,True,False,False,True,13.23966,127.4601,1735.029687,5,6,5,4,4,5,4,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
1245,3,24,100029.1,16.1971,11,0,0,False,True,False,True,False,False,False,False,False,True,True,True,41.8312,187.6094,4518.564,6,5,4,4,3,4,3,5,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
1596,2,30,5850.56,9.883677574,9,1,0,False,False,False,True,True,False,True,True,False,False,True,False,5.78988794,194.966286,1503.682743,5,6,6,3,2,6,5,5,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
16228,2,63,23162.08,10.53236725,9,1,0,False,False,False,True,True,True,True,True,True,False,True,False,1.692982143,229.993134,643.5422493,3,4,3,2,5,3,2,3,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,1
4212,0,23,23706.3,7.834846,15,0,0,True,True,False,True,False,False,False,False,False,False,False,True,3.631024,112.4551,463.9097938,2,1,2,6,2,4,3,5,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1
122,5,78,22247.54,6.364065547,8,0,0,False,True,True,False,False,False,True,True,False,False,True,True,14.5875554,182.460772,1674.078908,4,4,3,2,3,3,3,4,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,1
24779,2,35,163082.1,11.19586,6,0,1,False,True,False,True,False,False,True,False,True,False,True,False,58.94313,182.447,5193.997651,3,3,3,2,6,3,4,5,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
90,1,55,45243.63,9.292863,14,0,3,False,True,False,True,False,False,False,False,False,True,True,True,22.98475,207.6094,2350.571509,2,2,2,4,5,1,3,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1
4476,1,19,13233.4,12.4846,11,0,0,False,True,False,True,True,True,True,False,False,False,True,True,12.5247,204.961,1555.075783,4,5,6,4,2,3,4,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1
378,3,55,42972.18,10.17557,7,0,1,False,True,True,True,False,False,False,False,True,False,True,True,6.842584,139.9512,1209.707399,4,3,4,2,5,2,2,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
6612,0,26,56143.59,7.415363166,14,0,0,False,True,False,True,False,False,False,False,True,False,True,True,3.312263064,159.951231,509.6727126,3,4,4,5,2,4,4,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1
5332,2,26,39250.53,12.38401,10,2,1,False,False,False,False,True,False,True,True,True,False,False,True,55.49975,192.4885,5021.065195,3,4,3,4,3,5,5,4,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,1
1271,1,89,62998.7,12.10685,11,0,1,False,False,False,True,False,False,True,False,False,True,False,True,6.575242,159.9349,727.0646246,3,5,3,3,5,4,6,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
21939,4,41,24619.98,9.679552,8,2,0,False,False,True,True,True,False,False,False,False,True,True,False,62.5497,240.1149,5849.697782,3,3,3,2,4,3,3,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,1
25794,3,28,35299.63,6.213067,9,0,0,False,True,False,True,False,False,False,True,False,True,True,False,61.49796,200.1323,6154.993798,5,4,3,3,3,4,4,2,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2821,7,80,26569.28,15.22907333,12,0,0,False,False,True,True,False,True,True,True,False,True,False,True,1.72479919,174.975543,704.1947645,5,5,5,4,4,4,3,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,1
308,0,85,66830.17,11.14088,13,3,1,True,False,True,True,False,False,False,False,False,False,False,False,51.38208,112.4551,4173.252675,3,4,3,3,4,2,3,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,1
23160,2,67,52212.6,9.109236,15,0,1,False,False,False,True,False,False,True,True,False,False,True,False,60.17035,149.9845,5352.745495,4,5,3,3,5,3,4,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1
24112,2,26,90583.52,5.539493,11,2,0,False,False,True,True,False,True,False,False,False,True,True,True,2.518069,177.6508,921.6983239,3,3,3,4,4,3,4,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1
38748,3,64,27647.13,9.164022,14,3,0,False,False,True,True,True,False,True,True,True,False,False,False,9.914638,160.0122,1192.115613,3,4,4,5,5,3,3,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1
1420,1,75,14289.15,10.14631572,9,1,0,False,True,False,True,True,True,True,False,False,True,False,True,24.3036064,194.958118,2419.797484,5,4,5,3,3,4,4,6,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,1
6393,8,42,28725.65,9.553584,6,0,0,False,False,False,True,True,True,True,True,False,True,True,True,69.00321,277.6513,6705.630348,3,4,3,4,4,3,4,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
115,2,85,40133.04,14.95030399,8,3,1,True,False,True,True,True,False,True,False,True,True,True,False,6.195470215,275.119794,1124.637958,2,2,3,3,5,1,1,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,1
678,1,74,14396.37,10.78419,18,2,0,False,True,False,True,True,False,False,False,True,True,False,False,65.2908,149.9776,5616.608151,3,5,3,4,3,3,3,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,1
17307,1,60,6517.94,7.151598137,13,0,0,False,True,True,True,False,False,False,False,False,True,False,True,9.532523799,137.439154,970.4682919,4,4,5,4,3,5,4,5,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1
3650,3,76,7677.29,13.15317,13,2,0,False,True,False,True,False,False,False,False,False,True,True,True,17.1248,207.6094,1910.19173,3,4,4,3,2,4,4,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,1
29213,0,78,14825.22,6.946114,11,1,1,False,True,False,True,False,False,True,True,True,False,True,True,6.214398,174.9699,1251.894626,5,4,4,2,5,4,3,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
41026,0,30,57145.52,10.27395,15,0,0,False,True,False,True,False,False,True,True,False,True,False,True,71.48476,152.4579,6706.905363,2,4,3,4,4,3,3,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
5402,3,38,15377.23,7.024459,15,1,0,False,True,False,True,True,True,False,False,False,False,True,True,2.509742,162.4653,1135.537453,2,3,3,5,2,3,3,4,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
6915,1,23,24147.42,10.60676299,15,0,1,False,True,True,True,True,True,False,True,False,False,True,False,3.414733275,194.988208,868.9523115,4,4,4,4,4,5,2,5,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,1
26999,4,35,25648.63,11.36686,14,1,0,False,True,False,False,False,False,True,False,False,False,False,False,60.30709,134.9509,5203.323815,4,4,3,5,1,5,4,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,1
30733,4,42,31809.46,15.06990851,14,2,0,False,False,False,True,True,True,True,True,True,False,False,True,14.23487852,162.529926,1641.938696,2,2,3,3,3,4,3,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1
13168,1,80,49761.98,7.917411,11,2,0,False,True,False,False,False,False,False,True,False,False,False,False,60.1246,124.9781,5021.919456,5,4,4,6,1,7,4,7,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
1116,2,81,61843.65,7.89302,13,1,2,False,False,False,True,True,False,True,False,True,False,True,False,18.25291,182.4762,1863.348549,4,4,5,5,2,5,5,5,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,1
121,3,54,2584.6,12.57747,8,0,0,False,True,True,True,True,True,False,False,False,True,True,False,62.13301,222.6326,6183.792283,4,4,4,3,4,4,4,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
22447,0,57,8882.07,16.27782,18,0,0,False,True,False,True,False,False,True,False,False,True,False,False,57.50632,139.9349,5434.927441,3,2,3,4,3,4,3,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1
197,2,55,21594.91,11.18568,6,1,1,False,False,False,True,True,False,True,False,False,True,False,True,13.85176,192.4404,1584.550026,4,4,4,5,4,3,3,3,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,1
926,1,53,7162.12,10.19024,12,0,0,False,True,False,True,False,False,False,False,False,False,False,False,11.9008,112.4551,991.6569518,5,5,5,4,4,6,4,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,1
2816,0,57,29976.15,9.759360165,14,0,0,False,True,True,True,True,False,True,True,True,False,True,False,4.893221514,207.475448,1284.442486,5,5,5,5,2,5,4,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
949,5,71,72962.35,13.56923,10,1,1,False,False,True,True,True,False,True,True,False,False,False,True,9.29979,179.9794,1093.745962,4,2,3,4,4,3,4,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
1026,3,25,54669.67,8.444910983,11,1,0,True,False,False,True,True,True,True,False,True,False,True,False,13.85473212,217.470195,1792.56277,1,3,1,4,3,3,2,3,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,1
164,4,73,11374.3,2.039771,13,0,0,False,True,False,True,False,False,False,False,True,True,False,False,59.15346,129.9483,5503.849666,2,2,2,4,2,3,3,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
2871,3,40,30577.74,12.01441,14,1,1,True,True,False,True,False,False,True,True,False,True,False,False,66.7755,172.4579,5967.112269,5,4,6,3,3,3,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
805,3,33,21495.16,11.8343,9,3,0,False,False,False,True,False,False,True,True,False,True,True,False,43.76523,242.6281,4413.16902,3,4,3,2,4,4,2,3,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,1
224,7,34,42917.45,8.211187999,7,3,0,False,True,False,True,False,True,False,True,False,True,False,True,15.42700763,152.479779,1930.805216,2,2,2,5,5,1,2,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1
24774,1,80,5864.01,11.07131,6,0,1,False,False,False,True,False,False,False,False,False,False,True,False,9.8256,127.4421,1306.270891,5,4,5,3,4,4,3,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1
4260,3,21,64292.47,8.659099436,13,0,0,True,False,False,True,False,True,False,True,True,False,True,True,14.04985628,154.991856,2072.078593,4,3,4,2,4,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1451,1,55,41526.48,10.6861,12,2,0,False,True,False,False,False,False,False,False,False,True,False,True,65.71805,137.4392,5590.582279,5,5,5,5,2,6,5,5,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,1
43714,0,31,35321.46,10.59285179,11,0,3,False,True,False,True,False,False,False,True,False,False,True,False,13.88004531,159.965008,1522.289512,2,3,3,5,4,3,2,3,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1
101,0,74,58425.91,10.92195,10,4,0,False,False,False,True,True,False,False,True,False,True,False,False,61.55321,182.4676,5360.396176,5,4,5,5,2,4,7,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
5182,3,63,61481.0,11.45306,9,0,0,False,True,False,True,False,False,False,True,False,False,True,False,70.8569,139.965,6509.495708,4,5,6,3,5,3,3,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
467,1,52,8257.65,13.93304,15,1,1,False,True,True,True,False,True,True,True,True,True,False,True,10.86199,155.0084,1364.293464,2,3,2,4,3,5,4,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1
808,1,70,10832.15,6.973723,18,2,0,False,True,False,True,True,False,True,True,False,False,False,True,8.91671,179.9794,1024.783162,4,4,4,3,2,4,5,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,1
533,0,25,14688.94,9.731306,14,1,0,True,True,False,True,False,False,False,True,False,False,True,True,69.10375,139.965,6398.080421,2,3,4,4,2,4,4,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
870,3,73,8510.91,6.262471,11,0,0,False,True,False,True,True,False,False,True,False,False,True,False,11.72692,159.9942,1372.468821,4,3,4,4,4,4,4,4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
25052,2,21,32849.77,6.618072,12,0,0,False,False,False,True,True,True,False,True,False,False,False,True,8.66647,160.0013,1094.644005,4,3,3,4,3,5,3,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
15183,2,36,35713.37,13.80786,11,3,0,False,False,False,True,True,False,True,False,True,True,False,True,56.19138,184.9496,5533.878378,3,3,4,2,4,3,4,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
78,0,72,38268.0,3.559159,11,2,0,False,True,True,True,False,False,False,False,False,False,True,True,57.53786,114.9658,4879.946762,3,4,5,5,4,4,5,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,1
11364,2,31,29981.69,8.006529,13,2,0,False,False,True,True,False,False,True,False,False,True,False,True,67.43143,159.9349,5934.434665,6,5,5,2,3,5,5,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,1
2596,0,20,19474.37,11.03086435,14,2,0,False,False,True,True,False,False,False,False,False,False,False,True,11.84987964,112.455141,1064.895012,5,5,4,3,3,4,5,6,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,1
79996,0,34,17736.57,11.61228,14,3,0,True,True,False,True,False,False,False,True,False,False,True,True,3.211508,159.965,638.2966688,2,3,4,1,4,2,2,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,1
3404,3,43,83924.66,8.806253,11,1,0,False,False,False,True,True,False,False,False,False,False,True,True,70.99222,159.9476,6572.961443,3,4,2,3,5,3,3,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
324,0,31,25103.37,7.705577,8,0,0,False,False,True,True,False,True,False,False,False,False,True,False,16.05802,149.9598,1608.519234,3,3,3,4,3,3,3,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
13484,0,87,16074.96,8.951709,7,0,3,False,False,False,True,False,False,True,False,False,True,True,True,68.81287,210.1051,6524.465811,1,1,2,2,5,3,1,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
764,7,59,38154.75,10.34109,10,0,0,False,False,False,True,False,True,True,True,False,False,False,True,5.115763,117.5152,937.3671919,4,4,4,5,2,5,5,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
3417,10,42,20896.26,8.884262,14,1,0,True,False,False,True,True,True,False,True,True,False,True,False,3.771607,207.4974,1117.284921,2,2,4,4,1,5,6,6,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1
285,1,52,76765.17,10.32391,16,0,0,False,False,True,True,False,False,False,False,True,False,True,False,10.35635,159.9512,1114.676099,4,3,3,4,2,4,4,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
6017,3,42,52352.24,7.219910689,8,1,0,False,True,False,True,True,True,False,False,True,False,True,True,4.759938908,194.974431,897.6280912,4,4,4,3,3,5,5,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
443,2,83,14764.79,14.4014,11,1,0,True,True,True,True,True,False,False,False,True,False,False,False,24.26165,157.4698,2013.177858,3,4,3,4,3,5,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1
4201,0,46,14709.22,9.490979,15,0,0,False,True,True,True,True,True,True,False,False,True,False,True,1.757261,194.9581,589.6405069,2,2,2,1,4,3,3,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1
0,0,32,13308.45,13.26916,13,0,0,False,False,True,True,False,False,True,True,False,False,False,False,21.56869,147.4738,2001.025597,4,3,4,3,4,3,5,4,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,1
1015,1,68,34214.34,16.2496,13,0,0,True,True,False,False,True,False,False,True,True,False,False,True,37.5005,149.9928,3614.976172,2,3,4,4,4,3,4,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
915,0,25,22823.11,9.521566,16,1,1,False,True,False,True,True,True,True,False,True,True,True,True,29.35795,277.6375,3232.873635,3,2,2,4,3,2,4,4,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,1
595,1,43,22788.79,12.97048,8,0,0,False,True,False,True,False,False,False,True,False,False,False,False,5.73054,92.5018,686.2974269,4,3,3,1,4,4,4,2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,1
