Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1380,4,65,8103.04,13.58853,17,1,2,False,True,False,True,True,True,False,False,False,True,False,True,61.93975,172.4624,5534.772119,3,1,3,5,4,3,3,1,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False
18,6,21,36562.75,10.57671,8,1,1,False,True,True,True,False,False,False,True,True,False,True,True,7.332162,139.9979,1207.587701,4,5,3,4,5,2,3,2,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
3574,2,83,17280.24,10.65786656,11,1,0,False,False,False,True,True,True,True,True,False,True,True,True,17.28550612,277.651257,2195.914801,4,3,4,3,3,5,4,5,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
32000,4,83,40031.03,14.74975124,10,2,0,False,False,True,True,False,True,False,False,False,False,True,True,2.851017432,117.483475,479.0156739,2,3,3,3,3,2,4,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
11897,1,76,10037.48,6.909566,14,1,0,False,True,False,False,True,False,False,True,True,True,False,True,59.98863,194.9768,5213.694521,3,3,2,1,4,1,3,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
18756,1,36,41344.45,9.842062,9,2,0,True,False,False,True,False,False,True,False,True,True,False,False,58.22037,172.4441,5136.846144,5,5,5,5,3,5,5,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True
2932,3,19,37816.75,9.249991739,16,1,0,False,False,False,True,False,False,True,False,True,False,False,False,16.56587766,114.983787,1645.259689,5,4,5,3,5,3,4,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
13553,0,79,56096.93,12.55721923,22,0,0,False,True,True,True,False,True,False,True,False,True,True,True,13.28713487,190.173699,1606.847228,3,3,4,5,3,3,3,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2387,0,43,167566.6,9.341592,13,2,1,False,False,True,True,False,False,True,True,False,False,False,False,8.220002,147.4738,871.198033,4,3,4,3,5,4,3,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
794,1,54,60703.43,10.7128,8,1,0,False,False,False,True,True,True,False,True,False,True,False,False,51.47333,164.9853,5072.473187,5,4,3,4,5,3,4,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1966,3,76,21499.0,9.726859,9,2,1,True,False,True,True,True,False,False,False,False,True,True,True,64.56459,220.1149,6235.697033,5,4,4,4,5,5,5,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
828,3,74,109366.11,9.309881954,16,0,0,False,False,False,True,False,True,True,False,True,True,True,True,5.011675804,225.131966,1464.182884,4,4,4,4,2,4,4,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2166,4,81,34424.64,9.467759,6,1,1,False,True,True,True,False,True,False,True,False,False,False,True,55.42423,107.4958,5214.554943,4,4,5,4,2,4,3,5,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
180,1,54,9080.2,11.64143982,11,0,0,False,False,True,True,False,True,False,True,False,False,True,False,7.004427474,162.482694,907.2094936,4,3,4,3,4,4,4,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2394,0,31,78588.29,9.789482,10,0,1,False,True,True,True,True,True,False,False,False,False,False,False,65.04127,147.4783,5616.657455,3,4,4,3,4,5,3,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
304,1,33,26041.24,9.948212,12,1,0,False,True,True,True,True,False,True,False,False,True,False,True,49.64838,192.4404,4558.993397,3,4,3,4,3,5,4,5,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
37358,0,41,26098.7,7.250619,14,1,0,False,False,False,True,False,True,False,False,True,False,True,False,71.89521,129.9926,6237.521195,4,5,4,3,5,5,3,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True
8071,3,49,13808.1,8.598544,7,1,1,False,False,False,True,True,False,False,False,False,False,True,True,19.42268,179.9476,1996.584616,5,4,4,5,1,4,4,5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2638,0,38,37585.88,11.89774,6,1,0,True,False,False,True,True,True,True,False,False,True,True,True,12.00677,245.1283,2177.704307,4,5,4,4,4,3,3,2,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
159,4,40,18846.03,9.447787,12,1,0,True,True,False,True,True,False,True,True,False,False,True,True,10.85169,194.9663,1864.932987,4,5,3,4,5,3,3,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2157,2,22,22393.09,8.116704,20,0,0,False,True,False,True,True,False,True,True,False,True,True,False,50.05258,275.1336,5005.571485,2,3,2,3,5,2,1,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False
76,0,84,9967.84,4.199369,9,1,2,False,True,True,False,True,False,False,True,False,True,True,True,20.89442,220.1615,2210.526102,5,5,4,3,4,4,4,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
17576,0,18,101000.3,11.26553266,10,0,1,False,False,False,True,True,False,False,False,False,True,False,False,14.58066686,149.944668,2023.519366,5,5,4,2,5,4,3,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
19401,1,75,28304.56,7.395776,12,0,2,False,False,True,True,True,True,True,True,False,False,False,False,65.14451,162.497,6104.271738,3,4,4,4,4,4,4,4,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
3068,1,56,69249.92,10.55058,10,0,0,True,True,False,True,False,True,False,True,False,True,True,True,65.54138,222.65,6041.694748,4,4,4,2,4,3,4,5,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False
4901,2,69,43374.14,12.98864,16,1,0,False,False,False,True,False,False,True,True,False,False,True,False,63.20163,162.4608,5921.944651,3,3,4,3,3,4,4,3,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
86926,1,39,20624.31,6.985590245,9,2,1,True,False,True,True,False,True,True,False,True,True,False,True,5.969967132,174.961766,967.9819136,4,5,4,4,3,3,3,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
1921,0,68,55556.96,8.429886,12,2,0,True,True,False,True,True,False,False,True,True,True,True,True,10.29135,245.147,1859.062929,4,4,3,5,3,3,3,3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
1962,4,72,18961.05,11.62638,17,1,2,False,False,False,True,False,False,True,False,True,False,False,False,70.77383,147.4601,5943.959339,3,3,4,3,3,4,3,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
9542,1,31,44761.66,16.16919,12,0,2,True,False,False,True,False,False,False,False,False,True,False,False,60.25968,137.4392,5269.076385,2,3,3,4,3,4,3,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
10482,2,81,90977.74,10.76051016,10,3,0,False,True,True,True,True,False,True,False,False,False,False,False,3.521499924,147.456419,823.4933243,4,4,2,2,4,3,3,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
932,0,33,66392.52,13.66391306,10,1,1,False,True,False,True,False,True,False,False,True,True,True,True,5.31868521,190.159922,1070.978131,4,3,2,4,4,4,3,4,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False
171,4,36,31975.58,13.92475,7,1,1,False,True,False,True,False,False,False,True,True,True,True,True,55.87037,212.6415,5702.76012,5,3,4,5,2,5,3,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
87,0,24,11566.91,6.888013,11,3,0,False,False,True,True,True,True,False,True,False,False,False,True,57.31571,160.0013,5009.452903,4,3,2,4,3,4,3,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
723,2,53,26004.59,9.100502767,13,0,0,False,True,True,True,False,False,False,False,True,True,True,True,8.611218573,220.118516,1261.554565,3,2,3,5,2,5,2,5,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
36531,0,65,34337.25,5.984456,18,0,1,False,False,True,True,True,False,False,False,False,True,False,False,67.09465,169.9447,5758.811211,5,5,5,4,4,5,5,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
30376,6,85,63887.79,13.09197,11,2,1,False,False,True,True,True,False,True,False,False,False,True,True,60.42253,182.4433,5755.545082,2,3,1,3,5,2,2,2,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
3097,1,63,62904.47,15.71372,10,0,0,False,False,True,True,True,False,True,True,False,True,True,False,55.74644,255.1336,5673.346337,3,4,2,4,5,1,2,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
48382,3,50,12691.05,10.49766,11,0,0,False,True,False,True,False,False,False,False,True,True,True,True,66.60033,200.1185,6420.118468,4,4,4,3,3,4,3,5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
976,2,53,20602.34,9.835139,15,1,0,False,False,False,True,False,False,False,True,False,False,False,True,60.10972,124.9781,5140.00849,3,3,3,3,3,4,3,3,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
22294,1,58,52797.42,17.67735,6,0,0,False,False,True,True,True,False,True,True,True,True,True,True,62.69829,267.6427,6310.736148,4,5,3,5,4,5,2,5,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
887,0,35,14865.17,7.932636,14,1,1,False,False,False,True,True,True,False,False,False,True,False,False,63.90796,152.4624,6037.703682,4,4,3,3,4,3,3,4,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
9427,10,31,6814.71,10.28906,12,0,0,False,True,False,True,True,True,True,True,True,False,True,False,62.77522,209.9931,6413.177133,2,3,4,3,4,2,3,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6854,1,39,73624.07,13.75454575,8,0,0,False,True,False,False,False,False,False,True,False,False,False,True,9.566169913,104.97808,1344.903546,4,4,4,4,3,5,3,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
688,3,22,46677.89,5.107328,14,1,0,False,True,False,True,False,False,False,True,False,False,True,True,2.408011,139.965,1117.651858,2,3,4,5,3,2,3,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
47067,0,88,32152.08,13.29565,13,1,0,False,True,False,True,True,False,True,True,False,True,True,True,48.68893,275.1336,4615.877756,4,4,3,4,3,3,5,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False
694,0,49,29207.46,8.425458142,9,1,0,False,False,False,True,False,False,False,True,False,False,False,True,7.233605493,124.97808,676.712908,5,5,3,4,4,5,5,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
801,2,69,6137.14,13.42559,13,1,0,False,True,True,True,True,False,False,False,False,False,False,True,65.45503,112.4844,5430.052321,4,4,4,5,2,4,4,4,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
50288,2,32,19439.54,15.9111278,15,1,1,False,True,False,True,False,False,False,False,True,False,True,False,5.901029789,139.951231,1259.468498,4,3,4,3,4,3,4,3,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
4403,4,41,28593.48,8.597035,9,1,0,False,False,False,True,False,False,False,True,False,False,True,True,15.6265,159.965,1669.627909,4,3,4,4,3,3,4,4,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
23116,1,69,55779.85,9.273413,8,0,0,False,False,False,True,False,False,True,False,False,False,True,True,46.90599,149.9378,4474.612868,4,3,4,4,5,4,4,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
19001,3,83,35982.39,10.6224092,10,1,0,False,False,False,True,False,False,True,True,False,True,False,False,5.173463744,139.981577,825.6469228,3,4,3,1,4,2,2,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
56308,3,66,64534.56,9.186491,9,0,0,False,True,True,True,True,False,True,False,False,False,True,False,9.035721,169.9671,1101.466816,5,4,5,3,5,5,3,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
45,1,43,33590.24,13.34835,16,1,0,False,True,False,True,True,True,False,True,False,True,True,True,50.4403,255.1555,4918.917802,2,2,2,3,3,2,3,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
6257,1,36,30575.77,11.58551,10,1,0,False,False,True,True,False,False,True,False,False,False,True,False,6.799748,169.9378,965.3809411,5,4,4,4,2,4,5,7,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
185,2,68,31096.42,8.347688,12,0,0,False,False,True,True,True,False,False,True,False,True,False,False,22.01734,162.4676,2615.647724,5,5,4,5,2,5,6,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
684,2,71,35853.17,9.286938,12,2,0,False,True,False,True,False,True,True,False,False,False,False,True,43.10629,104.9923,3771.816061,3,3,3,3,5,3,3,2,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
370,1,46,32120.64,9.183806,10,1,0,False,False,False,True,False,True,False,False,True,True,False,False,63.01465,119.9897,5478.106003,4,3,2,3,2,3,3,4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
118,1,85,5425.34,8.827268,9,0,0,False,True,False,True,False,False,True,True,False,True,False,True,56.07932,152.4579,5342.130474,2,3,2,4,4,4,3,4,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
29114,3,53,72581.13,11.71127,11,1,0,False,False,True,True,False,True,False,True,True,True,False,True,71.45998,144.9889,6754.410408,4,3,5,4,4,5,3,5,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
22858,0,18,21136.06,8.297045,9,0,0,True,False,False,True,True,True,False,False,True,False,True,True,65.51642,194.9744,5862.216204,5,4,5,1,5,3,3,4,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
564,9,43,10192.86,7.570554898,12,0,0,False,True,False,True,True,False,True,True,False,False,True,True,20.17588966,214.966286,2359.530807,3,2,2,2,3,2,2,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
5582,1,50,10181.73,7.843654266,10,2,0,False,False,False,True,False,False,False,False,True,False,False,False,6.524843094,124.964303,561.4934455,6,5,5,2,4,3,3,3,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
7017,2,53,11529.46,12.26166,13,0,0,True,True,False,True,True,False,False,True,True,False,False,True,3.767302,169.9928,517.420314,4,4,5,5,4,4,4,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
60191,0,64,17702.11,11.26079,12,2,0,False,True,False,True,True,False,True,False,True,False,False,True,57.35881,159.9656,5233.297186,2,3,3,4,3,4,3,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1922,4,35,51630.69,10.61307,4,0,2,False,False,False,True,False,False,False,True,True,True,True,False,70.46581,232.6415,6535.516989,3,4,2,3,3,3,2,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
11725,1,76,9880.38,11.38673,14,2,1,False,True,False,True,True,False,False,True,False,True,True,True,64.77844,252.6378,5863.301733,5,4,3,4,3,5,3,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
5494,2,82,8519.2,11.45584,12,0,0,False,True,False,True,True,False,False,True,False,False,True,False,14.36438,192.4705,1445.998649,4,4,4,3,5,2,3,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
948,7,85,99411.44,4.802614,10,1,1,False,False,False,True,True,False,True,True,False,False,False,True,7.802142,159.9794,1482.48061,5,4,4,3,3,4,4,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1691,1,18,43415.81,11.16639,18,1,1,False,True,False,True,True,False,False,False,True,True,False,False,8.113307,149.9776,1115.211468,3,4,3,5,4,4,5,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
61045,1,54,44250.65,8.673822,8,0,1,False,False,False,True,False,True,True,False,False,False,False,False,7.469813,117.4686,1290.286524,2,2,2,4,3,3,3,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
12141,0,27,73006.35,3.916862,10,1,0,False,False,True,True,True,False,True,True,True,True,False,False,57.94447,184.9963,5317.113285,5,4,4,4,4,5,4,4,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
167,7,38,15693.44,5.307312,11,2,0,False,False,True,True,False,False,False,False,True,True,True,True,70.59953,187.6422,6496.792308,5,5,4,4,3,5,3,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
39088,0,54,21647.96,10.51343586,18,0,0,False,False,False,False,False,True,True,False,True,False,True,True,7.629294031,152.488401,940.7924479,4,4,3,4,4,5,4,6,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
40131,1,29,36088.07,8.729941,13,0,0,False,True,False,True,False,True,False,True,False,False,False,True,62.71074,95.01949,5476.236191,3,3,4,3,5,1,3,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
469,2,38,36574.2,4.771959745,10,1,0,False,False,False,True,True,True,False,False,False,False,True,False,13.01023159,182.465269,1469.359942,4,4,5,2,3,6,3,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2609,9,66,37173.93,12.23589,15,0,0,False,True,True,True,False,False,True,True,False,True,False,True,70.03383,172.4579,6333.556571,4,4,4,5,1,5,5,5,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2701,0,88,27140.05,16.19038,6,1,0,False,True,True,True,True,False,True,False,True,True,True,True,12.86551,255.1198,1966.201755,3,3,3,6,2,5,4,5,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3867,0,18,38793.75,11.31573,8,1,0,False,True,False,True,False,True,True,False,False,True,True,True,15.33274,232.6228,1983.300598,3,4,3,4,4,5,3,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1246,0,40,58142.74,11.84641,16,2,0,False,True,True,True,False,False,False,True,False,False,True,True,4.723073,159.965,660.1932315,5,4,5,4,3,6,5,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
11595,2,73,65905.54,12.21062,14,0,0,True,True,False,True,False,True,True,True,False,False,True,True,5.656086,152.5022,859.2099751,3,3,3,5,4,4,3,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
6304,0,84,36835.17,13.55077,10,0,0,False,True,False,True,False,False,False,False,False,True,True,False,64.53,175.1331,5675.888405,3,2,2,4,4,2,3,3,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
598,0,32,90699.09,12.3917,19,2,0,True,False,True,True,True,False,False,True,False,True,False,False,7.194779,162.4676,1457.580613,3,3,3,3,4,2,4,2,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
11677,3,49,51058.06,5.379363,12,1,1,False,True,True,True,True,True,False,False,True,True,True,False,52.51777,235.1417,5463.709926,2,4,2,3,4,2,2,2,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
4260,3,21,64292.47,8.659099436,13,0,0,True,False,False,True,False,True,False,True,True,False,True,True,14.04985628,154.991856,2072.078593,4,3,4,2,4,4,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14795,0,70,49373.8,7.980028,14,1,0,True,True,True,True,False,True,False,True,True,True,False,True,11.40635,144.9889,1685.65475,3,2,4,5,3,3,3,5,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
434,2,37,80501.9,12.06772,15,0,2,False,True,False,True,False,False,False,False,False,False,False,False,50.24709,112.4551,4216.911911,3,4,4,3,4,4,3,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True
47346,2,51,48667.37,9.25525,16,0,0,False,False,True,True,True,False,True,False,True,False,False,True,62.67368,159.9656,5772.977508,5,4,4,3,4,3,4,4,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1204,0,51,10606.59,8.01651453,12,1,1,True,True,False,True,True,True,True,False,True,True,False,False,8.038308899,207.46728,1092.226042,4,3,3,5,3,5,5,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
573,1,18,2995.33,9.331181,3,1,1,False,False,True,True,True,True,True,True,True,True,True,False,16.16886,270.1604,2657.509636,4,4,5,4,3,4,4,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
254,2,73,12610.41,11.3134,21,0,0,False,True,True,True,False,False,True,False,False,True,True,False,15.91251,197.6288,1883.901145,3,3,4,2,4,4,1,5,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
421,1,45,36961.91,9.749035,8,0,0,True,True,True,True,False,False,False,True,True,False,False,False,2.922427,137.4872,453.9726524,5,3,4,2,5,4,3,4,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1015,4,69,52314.19,12.9604,13,2,0,False,False,False,True,False,False,False,True,False,False,False,False,4.026439,104.9781,967.2708805,3,3,3,1,6,2,1,2,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
622,7,26,17492.86,9.561987,10,2,1,False,True,False,True,True,True,False,False,False,True,True,False,57.56332,242.6326,5610.807336,4,3,4,3,5,3,4,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
9499,4,33,52137.85,10.12355,9,0,1,False,True,False,False,False,False,False,False,False,False,False,True,24.69325,92.45514,2693.549899,4,4,4,5,3,4,5,4,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1431,0,23,77548.98,11.47612243,7,0,0,False,True,False,True,False,False,True,False,False,False,True,False,7.989151046,137.461553,992.3896521,2,2,3,2,5,1,4,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
27479,3,20,69156.25,15.62909771,15,0,0,False,False,False,True,False,False,False,False,False,True,True,True,2.760467902,187.609354,1283.253595,4,4,4,4,4,4,4,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
7371,7,43,37989.78,6.088598,11,0,0,False,True,False,True,False,True,True,False,True,False,True,False,68.90613,164.9647,6709.021998,5,4,4,3,4,4,3,2,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
56406,1,31,6749.79,12.06425,10,2,0,False,True,False,True,True,False,False,False,True,True,False,True,3.555031,149.9776,699.0938491,5,3,5,6,3,5,4,3,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
410,0,23,23704.58,9.787662,13,0,1,False,False,False,True,True,True,False,True,True,True,True,False,71.30912,235.1884,6667.97528,4,3,4,4,3,5,5,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
5924,3,84,73613.88,6.797028,14,0,0,False,True,False,True,True,False,False,True,True,False,True,False,70.40991,172.5034,6066.79912,2,2,4,3,3,3,3,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
457,1,20,6396.98,5.896054877,11,1,0,False,False,True,True,False,False,False,True,True,True,True,True,10.85959186,232.641455,1561.283799,5,4,4,3,3,5,5,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
757,3,32,39925.59,8.820492,13,0,0,True,False,False,True,False,False,False,False,True,False,False,False,68.72245,92.48802,5864.530305,4,4,4,2,3,4,6,4,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
3114,1,40,56159.24,13.19852,18,0,1,False,False,False,True,True,False,True,False,False,False,True,True,68.98021,182.4433,6532.644086,3,3,3,5,2,3,4,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
18745,0,70,78356.31,3.338743,14,0,1,False,False,False,True,True,False,True,True,False,True,False,False,63.60495,204.9634,5588.56191,4,3,4,3,3,5,3,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
768,1,19,42381.63,9.741873,6,1,0,False,False,False,True,True,True,True,True,False,True,True,True,58.10724,245.175,5672.753791,4,5,4,4,3,5,4,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
26588,3,38,40392.47,9.73677222,11,1,0,False,False,False,True,False,True,True,False,False,False,True,True,11.03162791,172.455519,1442.347357,2,4,2,4,3,4,4,4,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2710,3,38,22570.85,11.96338,8,0,0,False,True,False,False,True,False,False,True,True,True,True,False,4.770815,245.147,1550.381641,2,2,2,3,4,2,1,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9583,4,67,29149.35,9.117724,10,1,0,False,False,False,True,False,False,True,True,False,True,False,True,8.962444,172.4579,1172.296779,3,3,3,3,5,2,4,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
40337,1,20,63533.6,16.74428,15,0,0,False,False,True,True,True,False,True,False,False,False,True,True,71.52177,202.4433,6392.972798,3,3,3,4,3,4,4,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True
23980,0,39,18107.56,12.86633,14,0,1,False,True,True,True,False,False,True,False,True,False,False,True,5.876252,114.9838,693.7341041,2,2,2,3,5,3,1,2,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1370,1,21,78537.66,15.55101617,9,0,0,False,False,False,True,False,False,True,True,False,True,True,False,4.173314039,222.628057,1560.361086,3,4,3,3,5,2,3,3,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
