Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
2157,6,87,40203.66,13.04143,13,2,0,True,False,False,True,True,False,True,True,True,False,True,True,6.913925,207.4754,1536.363525,5,4,5,3,4,3,4,6,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
360,5,86,18450.35,9.35093,11,0,0,False,False,False,True,False,False,True,True,False,False,False,False,3.180149,114.9976,553.4713761,4,5,4,1,4,3,3,3,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
2889,6,62,50627.61,10.70655,11,0,1,True,False,False,True,True,True,True,True,False,True,True,False,47.23415,245.175,4841.832156,2,4,3,3,4,3,2,4,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
879,1,45,7071.85,11.68162,12,1,0,True,False,False,True,False,False,False,False,False,True,False,False,67.2599,117.4392,6210.252604,2,3,2,4,4,4,3,3,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
678,3,68,35053.31,10.9825,16,1,0,False,False,True,True,False,True,False,True,True,False,True,False,67.71293,142.5156,5983.810886,3,4,5,3,6,2,2,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
4075,0,73,12409.38,11.16634,15,1,0,False,True,False,True,False,False,True,True,True,True,False,True,5.364815,152.4907,786.0813559,4,4,5,3,3,4,4,3,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
5920,5,21,6918.31,13.39688,10,0,1,True,True,False,True,False,False,False,False,True,False,False,False,56.98256,92.48802,5000.223337,3,4,2,2,4,3,3,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
176,1,59,59532.16,12.73982,8,1,1,False,True,False,True,True,False,False,True,False,True,False,True,1.877939,182.4676,503.6435762,4,5,4,4,5,4,4,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1326,2,47,42848.92,10.08263,13,1,0,False,False,True,True,False,True,False,False,False,False,False,True,1.177776,82.49655,320.9812888,4,5,4,4,4,4,4,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
4731,3,63,53755.23,12.0758,9,1,0,False,False,False,True,False,True,False,True,False,False,False,True,59.9737,107.4958,5615.5589,1,1,3,4,2,4,4,4,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
60,4,79,38645.01,11.37166,12,0,0,False,False,False,True,True,False,False,False,False,True,False,True,64.37976,149.9447,5980.037893,3,3,3,2,4,3,3,4,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
907,2,66,6284.19,9.217002771,13,0,0,False,False,True,True,False,False,False,False,False,False,False,True,16.64092048,92.455141,1777.880577,3,3,3,4,4,3,3,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1233,3,33,9637.35,8.367181,12,0,0,False,False,False,True,False,False,True,False,False,True,False,False,63.75133,139.9349,6117.671345,4,5,4,4,4,4,4,4,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
87,0,40,7086.19,11.91525643,13,2,1,True,True,True,True,True,False,True,False,True,False,False,True,10.61383322,179.965581,1068.30748,2,1,2,4,5,2,4,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2962,3,67,5099.11,18.40676,9,0,0,False,False,True,True,False,False,False,True,False,True,True,True,17.2501,187.656,2035.111954,2,2,1,4,2,3,2,2,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
27,2,67,43140.04,3.593769,9,0,1,False,False,False,False,True,True,True,False,True,True,False,False,67.5746,207.4673,6026.66605,4,5,3,4,3,4,5,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
3274,2,68,50268.03,9.772328,13,2,1,False,False,False,True,True,True,True,True,False,True,True,False,61.64252,277.6513,5879.612124,3,3,2,4,3,3,4,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1543,1,36,51474.72,14.51013,12,2,0,False,False,False,False,False,True,False,True,False,True,True,True,59.63287,202.65,6036.630597,5,3,3,4,4,2,2,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
185,3,76,61660.72,10.92713,13,0,0,False,False,True,True,False,False,False,False,True,False,False,False,65.85442,124.9643,5402.984208,4,2,3,5,4,3,2,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
68,1,21,101907.8,9.485065,11,0,1,False,False,False,True,False,False,True,False,True,True,True,True,2.051002,242.6143,845.0925039,5,4,4,5,1,5,5,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1839,3,58,30300.58,12.46342441,15,1,0,False,False,False,True,False,False,True,True,True,False,False,True,4.603347641,159.983006,704.6408647,2,3,2,5,3,4,3,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False
30097,2,48,26005.47,7.680029,12,0,0,False,False,True,True,False,False,True,False,True,False,False,True,65.4426,147.4601,5524.247776,3,4,4,3,5,3,4,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
3662,3,44,31722.2,11.29355,13,1,1,False,True,False,False,False,False,False,False,False,False,False,True,70.11539,92.45514,6348.492212,5,5,4,3,3,6,5,4,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
110,0,64,7194.85,9.59364,10,0,1,False,False,False,True,True,False,True,False,True,False,True,False,54.79811,182.4762,4769.664836,3,3,5,2,4,3,2,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
898,2,54,33735.54,6.373342678,10,0,2,False,True,False,True,True,False,False,False,False,False,False,True,11.70414173,144.960655,1157.286118,3,2,2,4,2,4,3,2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False
1451,1,41,101429.4,11.86445,14,1,0,False,True,False,True,False,False,False,False,True,True,False,True,60.75202,149.9483,5233.900981,3,3,4,3,3,4,3,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
121,1,57,27832.81,10.41254,10,0,1,False,False,True,True,False,False,True,True,True,True,True,True,69.91714,222.6609,6373.012781,4,3,4,4,4,4,3,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
666,2,18,42546.5,9.002874,19,0,0,False,True,False,True,True,False,False,True,False,False,True,True,7.006647,172.4705,1466.448878,3,3,3,3,4,3,4,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
3357,10,66,61921.5,4.065974,9,0,0,False,False,False,True,False,True,False,False,True,True,False,False,17.24595,132.466,2399.954293,2,2,2,4,4,1,2,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
183,0,24,38136.49,11.94896,19,0,0,False,True,True,True,True,True,True,False,True,True,False,False,8.11277,174.991,1186.8504,3,2,2,4,4,4,3,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8272,2,31,32306.62,11.34692,13,0,0,False,True,False,True,True,False,True,False,True,False,False,True,60.50225,179.9656,5329.419417,2,3,3,4,4,3,4,3,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True
1789,7,80,5265.74,14.51717,7,1,0,False,False,False,True,False,False,True,False,False,True,True,True,50.14317,210.1051,5186.100622,3,3,2,3,5,2,2,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
35087,2,72,80363.72,10.34705,8,1,1,False,True,False,True,True,False,True,True,False,True,False,False,7.182107,204.9634,1020.408124,3,4,5,3,3,2,4,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
11561,2,73,41717.46,7.544577618,10,2,0,False,False,False,True,True,True,True,False,False,True,True,True,1.525343103,232.652038,805.1476345,2,3,3,2,5,4,3,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
2653,8,18,15782.0,7.592089883,13,0,0,False,True,False,True,False,True,False,False,False,False,True,False,6.642819537,129.959755,1539.452153,3,4,3,3,4,4,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
16897,2,72,22070.09,16.15922157,13,2,0,False,True,False,False,False,True,True,True,True,False,False,True,4.891651665,130.024412,644.4955303,2,3,3,5,3,2,4,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
3697,1,36,21345.51,8.245298,13,0,1,False,True,False,True,False,False,True,False,False,False,True,True,4.564096,149.9378,1113.404715,4,3,4,5,2,4,5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2263,1,45,83931.89,7.552561,9,3,0,False,False,False,True,True,False,True,False,False,False,True,True,57.7129,182.4433,5510.746113,4,3,4,5,5,3,3,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
63218,3,41,44378.6,10.30107,13,1,0,False,False,True,False,True,False,True,False,False,True,False,True,71.55357,192.4404,6342.143374,5,4,3,5,3,5,3,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
468,1,40,100437.39,13.47526316,9,2,0,False,True,False,True,False,False,False,False,False,True,False,False,20.31446952,137.439154,1919.490397,3,3,3,3,3,3,5,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
10790,1,40,15503.73,15.33231,15,0,3,False,True,True,True,True,False,False,False,True,False,True,False,40.7843,172.4567,4050.379301,3,3,3,4,2,4,4,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
21981,1,25,36700.44,12.70422,11,0,0,False,False,True,True,True,False,True,False,False,True,False,True,59.28871,159.9642,5328.076501,4,3,3,3,2,5,3,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
11528,2,71,20191.76,9.741346714,13,0,1,False,True,True,True,True,False,False,False,False,True,True,True,2.566196093,240.114868,774.8506663,4,4,4,3,4,5,4,4,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
3748,1,35,52473.97,9.405701,6,0,0,False,True,False,True,False,False,False,True,False,False,True,True,63.25532,159.965,5503.376914,1,2,2,4,3,2,2,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
758,1,48,37096.85,7.951590644,5,0,0,False,False,False,True,False,False,False,False,False,False,False,True,1.665591776,112.455141,169.3992798,4,4,4,6,1,5,5,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
7139,0,58,20991.61,8.098401,11,1,0,False,False,False,True,False,False,False,True,True,False,True,True,45.19194,172.4742,3921.432791,5,5,5,2,4,4,5,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
206,9,65,58813.9,9.441469,10,2,0,False,True,False,True,True,False,False,True,False,False,False,False,51.41313,137.4836,5089.022874,4,5,5,3,5,3,5,3,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False
13970,0,45,73919.79,14.34560232,14,1,1,False,True,False,True,True,True,False,True,True,False,True,False,2.463011656,207.49737,692.3788089,3,2,4,3,5,2,2,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False
24463,2,61,57341.94,10.8713,13,0,1,False,False,True,False,False,True,True,True,False,True,False,True,9.396957,154.9755,1701.75372,4,3,4,3,3,4,5,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
182,1,85,58516.37,10.01688,9,2,0,False,False,False,True,True,False,False,True,True,True,True,False,6.418936,265.147,1103.319343,5,4,5,5,2,5,4,5,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
16394,0,63,3998.85,12.47176454,11,2,0,False,False,False,True,False,False,True,True,False,True,False,False,8.509499576,139.981577,1072.213221,3,2,3,4,5,3,2,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
23052,0,59,115405.2,10.65683,15,2,1,False,True,False,True,True,True,True,False,False,True,True,False,65.78,232.652,6054.367041,4,6,4,3,4,4,3,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7349,0,22,86019.75,6.989908,13,1,0,False,False,True,True,True,False,True,False,True,True,False,True,3.984772,184.9496,1193.459499,4,2,2,2,5,3,5,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13789,2,71,5886.98,8.879706,11,1,0,False,False,False,True,True,True,True,False,False,True,True,True,54.0433,265.1283,5114.91266,4,4,4,4,3,5,5,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
1605,0,33,72504.63,7.547212,13,0,0,False,True,False,False,False,False,False,False,True,True,True,True,9.104003,220.1185,1305.935649,5,5,4,6,2,6,5,5,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False
915,0,25,22823.11,9.521566,16,1,1,False,True,False,True,True,True,True,False,True,True,True,True,29.35795,277.6375,3232.873635,3,2,2,4,3,2,4,4,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
83615,0,48,13154.05,13.8576,6,2,1,True,True,True,False,True,False,False,False,False,True,False,True,64.08432,169.9447,5520.83439,3,3,4,5,3,3,3,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
117,0,60,43631.75,10.08565191,12,0,0,False,True,False,True,False,False,False,False,False,True,True,True,10.5903229,175.133074,1287.821218,4,4,4,4,5,3,5,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
6623,2,59,26317.37,10.83154,10,0,0,False,False,False,False,True,False,False,True,False,True,True,False,62.01927,252.6378,5770.797143,4,4,3,4,2,2,4,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
16371,0,44,33024.18,11.35147,15,1,0,False,False,False,True,True,True,True,False,True,False,False,True,60.46007,182.4833,5214.689346,5,5,5,4,4,5,3,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
268,1,30,8228.16,13.57970425,18,1,0,True,True,True,True,True,False,True,False,False,True,True,False,1.770031252,230.134352,907.2442013,3,3,4,4,3,4,4,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
60270,4,41,49109.27,14.51214,12,3,0,False,False,False,True,False,True,False,True,False,False,False,False,69.86503,127.4958,6033.167408,3,2,2,4,4,3,3,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1596,2,30,5850.56,9.883677574,9,1,0,False,False,False,True,True,False,True,True,False,False,True,False,5.78988794,194.966286,1503.682743,5,6,6,3,2,6,5,5,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
8146,3,24,8208.47,10.77795,12,1,0,False,False,False,True,True,True,True,False,True,True,False,False,69.24664,207.4673,6335.435305,4,3,4,2,3,5,3,4,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
246,4,39,51434.21,14.96523,8,1,0,True,False,False,True,False,False,False,True,False,False,True,True,55.62195,127.4887,4957.154591,3,4,4,4,3,4,4,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
40014,0,89,28966.67,12.32784,17,2,0,False,False,False,True,False,False,False,False,False,True,True,True,56.4945,207.6094,4954.029731,2,2,2,4,5,2,4,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2725,1,74,57760.15,8.668032,12,1,0,True,False,False,True,False,True,False,False,False,False,False,False,64.5515,114.9728,5312.093214,2,3,3,6,3,2,3,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
101,0,74,58425.91,10.92195,10,4,0,False,False,False,True,True,False,False,True,False,True,False,False,61.55321,182.4676,5360.396176,5,4,5,5,2,4,7,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1113,3,81,10907.78,9.595766472,8,4,1,True,False,False,True,False,True,True,True,False,True,True,False,21.4708673,212.669463,2504.245348,3,3,3,5,5,3,2,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
9301,1,82,29701.43,11.40209,12,0,0,True,True,False,True,True,False,False,True,False,True,True,True,48.28818,252.6378,4492.45352,6,6,5,5,3,5,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
9201,4,18,51899.15,5.072082,9,0,0,False,False,False,True,False,False,False,False,True,False,False,True,58.05485,124.9643,4984.849588,1,1,2,2,5,2,1,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
727,0,39,27057.94,4.79622,12,1,0,False,True,False,True,False,False,False,True,False,False,True,True,70.64083,127.4887,6146.916544,2,2,2,3,6,3,2,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
464,2,54,27479.16,8.238358,14,0,1,False,True,False,True,False,True,False,True,False,True,False,True,65.63056,132.4798,6238.373858,5,4,4,5,3,6,4,5,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
96575,3,88,3867.46,6.429379,10,2,1,False,False,False,True,False,False,True,True,True,True,True,True,38.7682,235.1372,4194.161012,3,2,3,3,2,3,1,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
7186,3,38,68024.79,6.654657,14,0,0,False,False,False,True,False,False,False,True,True,True,True,False,4.243723,232.6415,1021.747631,4,4,3,2,5,3,3,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
35230,0,88,46348.16,9.153981,11,2,0,False,True,True,True,True,True,True,False,False,True,True,False,66.96136,245.1283,6469.578976,3,4,4,3,2,4,5,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1203,4,88,19228.48,13.46555,12,1,0,False,False,False,True,True,False,False,True,False,True,True,False,4.525491,232.6378,1392.809918,3,2,3,2,4,2,3,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
90675,0,83,57119.13,10.70593,14,1,3,False,True,False,True,False,False,False,True,False,False,False,False,8.152935,124.9781,722.8531617,3,3,3,4,2,3,3,4,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
170,0,77,111143.1,14.58033,14,1,1,False,False,False,False,True,False,False,False,False,True,True,False,5.140738,240.1149,904.5618908,4,3,5,2,6,2,3,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
1120,0,40,46974.79,7.633282055,14,0,0,False,False,True,True,False,False,False,True,False,False,False,False,3.386665328,124.97808,391.0106655,3,3,4,2,4,3,4,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
856,2,22,10589.06,15.35408,6,0,1,False,False,False,True,False,True,True,True,True,True,True,False,52.27228,237.6549,5608.519136,3,3,3,3,5,3,3,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
29608,0,72,39382.66,11.89241,19,2,0,False,True,True,True,True,False,False,False,False,True,True,False,10.96384,240.1149,1398.087425,4,4,3,4,3,4,5,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
4201,0,46,14709.22,9.490979,15,0,0,False,True,True,True,True,True,True,False,False,True,False,True,1.757261,194.9581,589.6405069,2,2,2,1,4,3,3,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
77,1,51,8324.79,10.71946,11,1,0,False,True,False,True,False,False,False,False,False,False,False,True,52.54837,79.97886,4411.074803,3,4,3,4,3,2,3,3,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
336,4,65,40599.16,7.813956,20,5,1,False,True,False,True,False,False,True,False,True,True,False,False,6.150351,172.4441,867.6145354,3,3,3,4,4,6,4,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1733,0,33,13599.19,7.645128,10,1,0,True,True,False,True,True,False,False,False,False,True,False,False,68.41013,169.9447,5971.515636,4,3,3,3,4,4,3,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
18321,2,88,23460.04,13.7038,13,0,1,False,False,False,False,True,False,False,True,True,False,False,False,9.570397,149.9928,1291.655399,5,4,4,4,4,4,6,3,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
8376,1,22,69595.62,13.52402765,7,2,2,False,False,False,True,False,True,True,False,False,True,False,True,4.222122394,129.976324,829.1270366,4,4,3,3,4,5,3,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2433,0,53,20957.58,9.133118524,7,0,0,True,False,False,False,True,False,False,False,False,True,True,True,7.349620762,240.114868,1164.240281,3,3,3,5,4,3,5,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
23117,2,27,17038.61,12.52276,14,0,0,False,True,False,True,False,False,True,False,False,True,True,True,16.22394,197.6288,2060.236225,2,1,2,4,3,2,2,2,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False
45763,0,73,50730.53,14.22008,10,0,0,True,True,True,True,False,False,True,False,True,False,True,True,2.980706,182.447,422.3998081,4,4,4,5,3,6,5,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
10509,1,23,14917.11,12.14053,11,2,0,False,False,False,True,True,True,False,False,False,False,False,True,3.235443,127.4783,1022.929869,3,4,3,5,4,4,5,3,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1488,4,30,100050.0,14.12923,17,2,0,False,False,True,True,False,False,False,False,False,False,True,True,68.54375,147.4421,6042.586728,2,2,4,2,4,3,2,3,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
8407,2,62,47333.98,8.772844,5,2,0,True,False,True,True,False,True,True,False,True,False,True,True,71.12765,164.9647,6674.831266,3,4,4,3,4,5,4,3,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
1430,1,88,55933.65,12.44411,6,2,0,True,False,True,True,True,True,True,True,False,False,True,True,66.10035,217.484,5803.869496,5,5,5,3,3,4,5,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
124,4,27,21907.65,8.447332,11,1,0,False,False,False,True,True,False,False,False,False,False,False,False,52.35716,144.9607,4638.39887,1,2,1,3,3,3,3,3,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False
284,1,44,15907.11,13.58049,16,2,1,False,True,False,True,True,True,True,True,True,False,False,True,68.29561,195.0062,6054.932884,2,3,2,5,3,4,4,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False
7232,10,78,33298.78,6.721308,11,1,0,False,False,False,True,False,True,False,False,False,False,True,True,66.12623,129.9598,6360.531849,4,4,3,3,3,4,4,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1045,0,80,22064.33,8.457343,10,1,1,False,False,False,True,False,False,True,True,False,False,True,True,63.09122,182.4608,5405.598202,4,5,3,4,4,4,3,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7346,2,51,31952.26,17.03486,8,1,0,False,False,True,True,False,False,False,True,False,False,True,True,51.9774,159.965,4639.90108,5,6,5,2,5,4,4,4,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
23329,1,32,19594.02,7.552433,13,2,1,False,False,True,True,True,False,True,False,False,True,True,True,57.81039,230.1344,5445.458747,2,3,2,4,4,4,3,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
25480,3,26,21252.51,11.65276,8,0,0,False,False,False,True,False,False,True,False,False,False,False,True,52.48944,134.9509,4561.48499,4,5,4,3,2,4,4,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
22254,1,27,49071.14,10.5775,14,2,1,False,False,True,True,False,False,True,False,False,False,True,True,4.899911,169.9378,756.9340947,5,4,4,4,3,5,4,7,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
6454,0,35,42072.37,11.90199,17,0,1,False,True,True,True,False,False,False,True,False,True,False,True,52.07089,129.9621,5052.845925,5,4,4,5,3,4,4,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1719,3,67,25340.62,7.603034,10,0,2,False,False,False,False,False,True,False,False,True,False,True,False,16.81789,142.4689,2062.922234,3,3,3,4,5,3,2,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
719,3,57,44270.5,10.90297,14,2,0,False,True,False,True,False,True,False,False,True,False,True,False,65.50792,162.4689,5671.770421,3,2,3,3,4,3,3,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
7175,2,26,17602.49,7.880869,12,0,0,False,True,False,True,False,False,True,False,False,True,False,True,63.28674,139.9349,6024.715109,3,3,5,4,4,3,3,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
15822,5,28,1443.16,9.306097105,15,0,1,False,True,True,True,False,True,True,False,True,True,False,False,2.017579009,142.485486,756.2815791,4,3,4,4,4,2,4,4,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
4158,4,51,57253.42,17.70257,12,0,0,False,True,True,True,True,False,False,False,False,False,True,False,63.25058,159.9476,5943.184132,3,3,3,2,3,3,3,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
39694,2,32,15369.78,8.574863899,16,0,1,False,True,False,True,False,False,True,False,False,False,False,False,2.867284438,102.474625,527.3823713,5,4,4,3,4,4,6,3,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
535,1,70,38566.88,7.062036,8,0,0,False,False,False,True,True,False,True,True,False,True,True,False,18.529,255.1336,2600.878739,4,4,3,4,3,5,6,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
22795,4,75,39403.71,8.594974,9,1,0,False,True,True,True,True,True,False,True,True,False,True,False,67.57013,207.4974,6051.894924,5,6,4,1,4,4,2,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False
