,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
7606,1360,2,44,9669.27,False,9.474113,14,0,1,False,True,True,True,True,True,True,False,False,True,False,True,70.90494,194.9581,6370.632284,3,2,4,4,2,3,4,4,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
7607,2439,2,74,16107.44,False,10.64385,12,3,0,False,False,True,True,False,False,True,True,False,True,False,True,50.77358,139.9816,4560.745226,5,3,4,4,4,3,4,3,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
7608,21301,1,82,80905.43,False,13.86573,11,0,0,False,True,False,True,False,True,False,False,False,False,True,False,68.14733,129.9598,6235.95972,3,2,3,3,5,4,3,1,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
7609,6846,3,40,19425.75,False,9.458082,13,1,0,False,False,False,True,False,False,True,False,True,False,True,False,67.62049,149.9707,5919.39345,4,5,4,3,6,3,4,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
7610,558,5,41,70972.38,False,11.37766,10,0,2,False,True,True,True,False,False,True,False,True,False,True,False,57.37651,149.9707,5220.600311,3,3,3,2,3,1,3,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
7611,56765,10,85,52397.9,False,3.801012,15,2,0,False,False,False,True,True,True,True,True,True,True,False,True,68.59473,199.9902,6749.102107,3,3,2,5,4,3,4,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7612,227,2,82,11807.8,False,14.60834,8,2,0,False,False,False,True,False,False,True,False,True,False,True,False,51.40304,162.447,4835.577166,4,4,5,5,3,4,4,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
7613,265,3,42,29552.09,False,8.484285,10,1,0,False,False,True,True,False,False,False,False,False,False,False,False,68.78714,92.45514,6246.215724,4,5,4,4,4,3,3,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
7614,332,2,88,23239.53,False,7.898726,18,1,0,False,False,False,False,True,False,False,False,False,True,False,True,62.30113,169.9447,5352.201748,4,5,3,4,3,4,5,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
7615,1618,0,65,65242.66,False,8.550845,20,2,1,True,False,False,False,False,True,False,True,False,True,False,True,57.63584,152.4798,5025.121526,4,3,2,3,4,3,3,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7616,302,1,50,72431.08,False,12.06559,14,1,2,False,False,False,True,False,False,False,False,False,True,True,False,53.36122,175.1331,4855.947409,4,5,4,5,2,4,5,5,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
7617,22447,8,83,36319.34,False,14.84526,13,1,0,False,True,False,True,True,False,False,True,False,False,True,False,63.47441,192.4705,5733.683956,4,4,3,2,5,3,4,3,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
7618,207,2,31,7108.46,False,9.617239,17,0,0,False,False,False,True,True,True,False,False,False,False,True,True,66.31026,149.989,5941.885851,5,5,5,3,5,3,4,3,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
7619,17398,1,62,26974.35,False,12.63113,14,1,0,False,True,False,True,False,True,True,True,False,True,False,False,51.68219,174.9755,4671.903355,3,3,3,5,2,4,4,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7620,241,1,89,26110.4,False,10.51358,12,0,0,False,True,False,True,True,False,False,False,False,True,False,True,71.44166,149.9447,6480.587744,5,4,4,3,6,5,4,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
7621,260,1,62,35176.64,False,12.05975,14,0,0,False,False,True,True,True,True,False,False,True,True,False,False,70.82444,164.9715,6551.009938,2,2,2,4,2,2,4,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7622,21204,3,62,27568.88,False,9.361228,6,3,0,False,True,False,True,False,True,False,False,False,False,False,True,67.76809,114.9728,5676.566637,5,5,4,2,4,4,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7623,9110,1,72,46457.36,False,9.282244,7,2,0,False,True,False,True,True,True,True,False,False,True,False,True,56.41476,194.9581,5013.697903,2,4,3,3,5,2,3,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
7624,121,3,54,2584.6,False,12.57747,8,0,0,False,True,True,True,True,True,False,False,False,True,True,False,62.13301,222.6326,6183.792283,4,4,4,3,4,4,4,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7625,27998,1,79,41295.47,False,10.10572,16,2,0,False,True,False,True,False,False,False,False,True,True,False,True,71.16551,117.472,5962.571357,6,5,5,4,4,3,4,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7626,293,2,49,67763.0,False,7.333924,9,1,0,False,True,False,True,False,False,True,False,False,True,False,False,68.04429,127.4586,5972.690077,3,4,3,4,3,3,6,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
7627,16501,0,66,71013.32,False,10.20091,9,0,0,False,True,True,True,False,True,True,True,False,True,False,False,56.01076,154.9755,5396.171943,3,4,3,4,3,3,2,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7628,9026,4,32,36339.45,False,6.172615,12,2,0,False,False,False,True,True,False,False,True,False,False,False,True,49.85906,125.0073,4502.462771,4,4,4,5,3,5,5,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
7629,2717,0,81,100608.2,False,9.705148,16,1,0,True,True,True,True,True,False,False,False,True,False,True,False,39.32461,192.4567,3352.072435,4,4,4,4,3,3,3,2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
7630,332,2,45,13471.14,False,13.8318,16,1,1,True,True,False,True,True,True,False,False,True,False,False,True,68.526,139.9875,6335.675334,4,5,4,3,3,3,4,5,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
7631,568,2,37,35274.36,False,7.13163,8,0,2,False,True,False,True,True,False,False,False,False,True,False,True,65.36086,169.9447,5723.066248,4,4,3,3,2,3,3,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
7632,722,1,46,22487.36,False,9.629848,9,0,0,True,False,False,True,True,False,True,False,True,False,False,False,51.80639,147.4893,4454.649814,2,3,5,5,3,4,6,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
7633,802,0,46,57318.2,False,4.344131,11,0,0,False,False,False,True,True,False,False,False,True,False,False,False,66.34362,137.4698,6016.804026,4,4,3,4,4,6,4,6,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
7634,9301,1,82,29701.43,True,11.40209,12,0,0,True,True,False,True,True,False,False,True,False,True,True,True,48.28818,252.6378,4492.45352,6,6,5,5,3,5,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7635,4971,3,62,80719.57,True,11.06909,5,2,1,False,False,False,True,False,False,True,True,False,True,True,False,36.82387,210.1518,3749.327724,2,4,4,3,6,2,3,4,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7636,26935,0,61,6998.45,False,15.45232,9,1,0,False,True,False,True,False,True,True,False,False,True,False,True,62.76892,142.4526,5881.167892,3,3,3,5,2,3,5,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
7637,3139,1,83,26545.33,False,4.480118,11,2,0,False,False,True,False,False,False,False,False,False,True,False,False,55.55865,117.4392,5126.88947,4,2,2,3,5,1,3,2,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
7638,41839,2,75,22189.51,False,9.045984,9,1,0,True,False,True,True,False,False,False,False,False,True,True,True,62.70376,187.6094,5983.767972,3,3,3,6,3,3,3,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7639,19866,3,36,36690.66,False,10.04996,15,1,2,False,True,False,True,False,False,False,False,True,False,True,True,65.25844,127.475,5644.976125,3,3,4,3,3,5,4,5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7640,873,3,66,27129.17,False,9.602868,12,3,1,False,True,True,True,False,False,True,True,False,False,True,True,50.43597,149.9845,4503.081003,2,2,3,5,2,2,4,3,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
7641,12645,2,47,8244.17,False,2.482674,17,0,0,False,False,False,False,False,True,False,True,False,True,False,True,61.77813,120.0035,5532.170372,3,4,4,4,3,6,5,3,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True
7642,1154,1,38,26759.89,False,9.783459,13,1,0,False,True,False,True,True,False,True,False,False,True,True,False,65.03892,262.6106,6018.077107,5,4,5,2,5,5,5,4,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False
7643,3139,1,60,49740.72,False,4.45179,11,0,0,False,False,False,True,False,False,False,False,False,True,True,True,50.89092,175.1331,4620.749694,4,3,4,4,3,3,4,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
7644,116,0,36,21749.65,False,5.048002,7,0,0,True,False,False,True,False,False,True,False,True,False,False,True,67.40315,127.4601,6076.159311,3,4,3,3,6,4,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7645,700,2,83,69131.11,False,6.705144,14,0,3,True,True,False,True,True,False,False,False,True,True,False,True,56.45799,182.4538,4894.14385,5,6,5,4,3,5,3,5,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
7646,360,3,74,40818.2,False,10.09707,10,0,1,False,False,False,True,False,False,False,False,False,True,False,False,70.27281,137.4392,5924.003898,4,3,4,3,5,3,4,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False
7647,3345,7,72,22300.51,False,8.427959,19,1,0,True,False,False,True,True,False,False,True,False,False,False,True,41.74273,157.4836,3716.351124,4,4,4,4,3,4,3,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7648,65665,4,39,4003.56,False,8.142745,11,0,0,False,False,False,True,False,False,True,True,True,False,False,True,64.92325,139.983,6071.410686,4,5,4,3,3,4,5,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7649,9400,4,51,32964.97,False,10.59864,12,4,0,False,True,False,True,True,False,False,True,False,False,True,True,58.76049,159.9942,5246.927502,3,2,3,3,4,4,4,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7650,338,1,53,46153.23,False,11.98282,17,0,0,False,True,True,True,False,True,False,False,True,False,False,True,48.09099,127.482,4036.529834,5,6,4,4,3,5,6,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
7651,51097,2,39,135166.6,False,10.96389,12,3,1,True,False,False,False,True,False,False,False,False,False,False,False,60.49976,144.9607,5122.387687,4,4,5,3,4,4,4,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
7652,276,1,34,27296.2,False,14.24573,12,0,1,False,False,False,True,False,False,True,False,True,True,False,True,59.84496,139.9678,5323.572726,6,4,5,1,5,2,3,4,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
7653,37492,1,46,30286.85,False,14.75098,21,0,0,False,True,False,True,False,True,False,True,False,False,False,True,69.74808,127.4958,5997.124075,2,3,4,4,3,3,3,3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False
7654,7244,3,44,23083.74,False,11.56648,9,2,0,False,True,False,True,True,False,True,False,False,False,True,True,63.90452,182.4433,6165.207912,4,3,4,2,3,4,4,3,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
7655,2613,4,56,5896.69,True,10.20056,15,1,1,False,True,False,True,True,False,True,False,True,True,True,True,58.40109,255.1198,5925.343914,4,4,4,4,4,5,4,5,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7656,17600,0,46,80782.53,False,11.59767,13,0,0,False,False,True,True,True,False,False,True,False,False,True,True,71.52133,192.4705,6185.77752,2,3,3,3,3,3,3,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
7657,1629,3,43,27476.28,False,9.392826,15,2,0,False,False,True,True,True,True,False,False,False,False,False,False,58.55948,147.4783,5138.564566,3,2,4,5,4,3,4,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
7658,6359,0,42,24214.43,False,9.497679,8,2,1,False,True,False,True,True,True,False,False,True,False,False,True,64.1725,139.9875,5927.225005,5,5,5,4,3,4,5,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7659,1114,1,46,59939.02,False,3.849388,10,0,0,True,False,True,True,True,False,False,True,False,False,False,True,38.8517,157.4836,3462.288487,4,4,3,1,5,4,3,4,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
7660,180,0,25,50315.17,False,11.52103,11,1,0,False,False,False,True,False,True,False,True,False,False,False,False,68.41518,127.4958,5925.975679,3,3,5,3,5,3,2,2,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
7661,664,1,72,44435.09,False,8.890347,18,2,1,False,False,False,True,True,False,False,False,False,False,True,True,67.14449,179.9476,5687.54248,4,3,6,3,2,3,4,5,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
7662,681,4,47,51383.17,False,5.670833,8,0,0,False,False,False,True,False,True,True,True,True,False,True,True,66.97927,197.4876,6035.036634,3,3,2,3,4,2,3,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
7663,23370,1,65,8935.81,False,13.13879,11,2,0,False,True,False,True,True,True,True,False,False,True,False,True,65.98685,194.9581,5820.96516,4,4,3,5,3,3,3,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7664,28165,2,59,49954.4,False,9.527582,9,0,0,False,False,False,True,False,False,False,True,False,True,False,False,46.58138,129.9621,4585.928895,3,2,3,3,3,3,4,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
7665,285,1,21,50275.96,False,13.77481,11,1,0,False,False,True,True,False,False,True,False,False,True,True,True,63.13521,197.6288,5845.877831,3,3,2,4,3,4,5,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
7666,4566,8,51,27251.15,False,11.0309,10,2,0,True,True,False,True,False,True,True,False,True,True,False,False,58.172,174.9618,5421.452894,5,5,5,2,4,3,3,3,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
7667,1029,0,89,35072.27,False,16.30827,11,1,0,True,True,True,True,True,True,True,True,False,False,True,True,68.3119,197.484,6446.795599,1,3,3,5,2,4,2,5,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
7668,400,4,75,41697.74,False,7.72012,12,2,1,False,True,False,True,True,False,False,False,False,False,True,True,71.25643,179.9476,6106.984548,2,2,2,3,4,3,5,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
7669,0,2,44,6551.34,False,10.89868,11,0,0,True,True,True,True,True,False,False,False,True,True,False,True,57.89761,182.4538,5139.969727,5,4,5,5,3,5,6,5,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
7670,16249,4,40,32935.41,False,13.54555,11,0,0,False,False,False,True,False,True,False,False,False,True,True,True,60.89154,210.127,5673.309041,2,3,2,4,3,3,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7671,36423,1,26,48000.45,False,4.031118,11,2,0,False,False,False,True,True,True,True,False,False,False,False,True,48.3857,149.9741,4724.312922,3,3,3,4,3,4,5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7672,6359,1,54,43154.85,False,1.283458,14,0,0,False,True,True,False,False,True,False,False,True,True,True,True,71.95713,222.6362,6493.121834,2,3,3,4,5,3,3,2,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
7673,5394,0,36,4959.61,False,11.52597,15,1,0,False,False,False,False,True,True,True,True,True,True,True,False,67.08693,270.1604,6786.879873,4,3,4,4,5,3,3,4,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
7674,5211,9,89,13473.99,False,8.582666,10,0,0,False,False,False,True,False,False,True,False,False,True,True,False,65.13005,210.1051,6493.208909,4,3,4,4,3,2,4,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
7675,907,0,33,49102.56,False,7.37122,6,1,1,False,False,False,True,True,True,True,True,False,False,True,False,61.73523,217.484,5595.740821,5,4,6,3,3,4,4,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7676,4818,2,35,28813.13,False,14.14138,17,0,1,False,False,False,True,True,True,False,True,False,False,True,True,71.81426,162.5119,6382.61699,3,1,2,4,3,4,4,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
7677,17,1,42,29311.02,False,10.0391,15,0,0,False,False,False,True,False,False,False,True,True,True,False,True,49.20927,129.995,4417.033945,5,3,3,4,3,5,6,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
7678,4776,1,38,6210.83,False,10.07854,11,4,0,False,True,False,True,False,False,True,False,True,False,True,True,64.88531,182.447,5640.266565,2,2,1,4,4,3,4,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
7679,29020,2,21,57717.41,False,6.809114,10,1,0,False,False,True,True,False,False,True,True,True,True,True,False,40.24973,222.6609,4090.94433,2,2,3,2,4,2,2,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
7680,11289,4,61,72298.05,True,4.723834,12,0,1,True,True,False,True,False,False,False,True,True,True,True,False,69.97649,212.6415,6737.558934,4,3,3,2,5,3,2,3,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
7681,7410,0,53,23353.6,False,9.915598,8,1,0,False,True,False,True,True,True,False,True,False,True,False,True,58.34647,184.9853,5194.643427,2,4,2,3,3,3,3,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
7682,23878,0,87,28679.37,False,5.898192,8,0,1,False,False,False,True,True,False,True,False,False,False,False,False,42.34953,167.4564,3592.529146,3,3,4,4,2,5,5,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False
7683,52922,0,30,37073.43,False,8.298192,13,3,1,False,False,False,True,True,False,True,False,True,False,False,False,57.11409,147.4893,4911.224326,2,4,4,3,3,3,2,2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
7684,13020,3,42,140367.2,False,8.568476,15,0,0,True,True,False,True,True,False,True,True,True,False,False,True,54.37108,160.0122,4824.624209,3,3,3,4,3,2,3,4,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
7685,214,1,35,63599.94,False,9.339902,7,3,0,True,True,True,True,True,True,True,True,True,False,True,False,64.26648,229.9931,5831.696572,6,5,6,3,3,4,5,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
7686,7847,5,31,31551.04,False,13.01228,13,1,1,False,False,True,True,True,True,False,False,False,True,True,False,69.13737,242.6326,6481.198108,3,3,4,5,4,3,4,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
7687,45652,2,20,52730.55,True,12.01205,18,1,1,True,True,False,True,False,True,True,True,False,True,True,True,46.24205,225.1457,5116.648865,2,3,3,4,3,4,4,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7688,2350,1,58,20514.4,False,10.41502,10,0,0,False,False,False,True,False,True,True,True,False,False,True,False,54.26571,164.9785,5274.06662,2,3,3,3,3,4,2,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7689,3072,2,49,12938.03,False,14.0461,11,1,0,True,False,False,True,False,False,True,True,True,False,False,False,59.31818,139.983,5517.787412,5,5,5,5,1,4,5,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7690,1684,0,27,36283.34,False,10.31019,12,1,0,False,True,True,True,True,False,False,False,False,False,False,True,69.33555,144.9607,5906.432884,4,3,4,3,4,4,5,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
7691,3802,3,39,14128.58,True,11.21706,19,4,0,False,True,False,True,False,False,True,False,False,True,True,True,63.17917,210.1051,6265.527896,3,5,4,4,4,4,4,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7692,489,2,61,7297.34,True,8.269757,7,1,2,False,False,False,True,True,False,False,False,True,True,True,True,60.45619,232.624,5921.781561,2,3,4,5,3,5,5,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7693,18422,4,74,20755.29,False,9.705513,15,1,0,False,True,False,True,False,False,False,True,False,False,True,False,55.68371,127.4887,4929.748542,2,1,2,4,4,4,4,3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
7694,1301,1,61,11720.53,False,14.07608,12,1,0,False,True,False,True,True,False,False,False,True,False,False,True,38.06839,124.9935,3185.817507,5,4,5,3,5,4,4,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7695,1325,0,57,20907.94,False,10.99981,14,2,0,False,True,True,True,False,True,True,False,True,True,True,False,57.70698,212.6557,5331.810673,4,3,4,4,4,2,4,4,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7696,353,3,73,6511.56,False,13.41922,11,1,0,False,True,True,True,True,True,True,True,True,True,True,True,44.60467,270.1604,4868.722454,3,4,3,2,4,2,4,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
7697,49,1,51,55582.52,False,13.03031,13,3,1,False,False,True,True,False,True,False,True,False,False,True,False,71.28653,142.4827,6597.676726,4,4,5,4,2,4,4,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7698,356,1,22,93551.94,False,7.152564,11,1,0,False,False,False,True,False,False,False,False,True,True,True,False,71.37419,187.6422,6475.070027,3,2,3,4,3,5,3,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
7699,55937,0,78,45433.92,False,10.83111,16,1,1,False,False,True,True,True,False,False,False,False,True,False,True,62.02081,169.9447,5300.449639,4,3,3,3,4,3,4,2,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
7700,2525,8,44,63843.19,False,10.34966,18,1,0,True,False,False,True,False,False,True,True,False,True,False,True,67.98776,139.9816,6207.251325,2,2,3,5,2,5,4,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
7701,4225,0,54,46463.47,False,11.23355,10,0,0,False,False,False,False,False,False,False,True,False,True,True,True,50.52613,220.1323,4711.946736,3,3,2,3,5,2,4,4,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
7702,451,2,52,70140.91,False,14.14757,12,0,0,False,True,False,True,True,False,False,True,True,False,False,True,61.00511,169.9928,5210.641825,4,4,4,5,2,6,4,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
7703,4356,0,45,8589.52,False,9.5756,17,0,1,False,False,False,True,True,False,True,False,False,False,False,False,59.93377,167.4564,5088.760007,3,2,3,2,4,4,3,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
7704,885,8,66,14528.18,False,11.75442,12,1,0,False,False,True,True,True,False,False,True,True,True,False,True,61.0006,162.5005,5544.892096,4,4,4,4,3,4,3,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
7705,2871,3,40,30577.74,False,12.01441,14,1,1,True,True,False,True,False,False,True,True,False,True,False,False,66.7755,172.4579,5967.112269,5,4,6,3,3,3,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
7706,26146,8,32,12687.99,False,9.611471,12,1,0,True,True,True,False,False,False,False,False,False,False,True,False,69.31336,114.9658,6222.228467,4,4,4,4,2,2,4,4,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
7707,961,1,62,38931.97,True,10.5394,10,2,0,False,False,False,True,True,False,True,True,False,True,True,False,61.67106,255.1336,6209.128682,3,4,3,2,5,3,2,2,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
7708,7799,3,51,49285.68,False,13.65114,13,1,1,False,True,False,True,False,False,True,False,False,False,False,True,60.1778,102.4746,5109.486658,3,3,3,4,1,5,5,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
7709,422,0,23,38821.95,False,10.41941,12,2,0,False,False,False,True,False,False,True,False,False,False,False,False,64.36371,134.9509,5534.204852,4,3,4,3,3,4,6,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
7710,2961,2,48,18037.76,False,6.255592,12,1,1,False,False,True,True,False,False,True,False,False,False,True,True,67.71776,149.9378,6279.520379,5,4,5,3,2,6,4,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
7711,1517,1,62,65783.84,False,8.256566,10,0,1,False,True,False,True,False,False,True,False,False,True,False,False,67.70719,139.9349,6285.15592,4,3,3,3,2,3,5,4,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
7712,4858,4,59,60463.81,False,12.03043,12,1,0,False,True,False,True,False,False,True,False,True,False,True,True,59.71984,149.9707,5322.807337,5,6,5,5,2,4,5,6,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
7713,4006,4,31,50599.12,False,12.45955,19,1,0,False,True,True,True,True,False,True,True,False,False,False,True,67.75523,159.9794,6479.599891,3,3,3,5,3,3,4,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
